time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,107,,0,0.0,0.0,
10,116,,33,0.0,0.0,
22,132,,21,0.0,0.0,
30,139,,19,0.0,0.0,
43,143,,19,0.0,0.0,
50,146,,19,0.0,0.0,
61,151,,19,0.0,0.0,
74,154,,19,0.0,0.0,
80,154,,19,0.0,0.0,
90,153,,18,0.0,0.0,
101,155,,19,0.0,0.0,
119,154,,19,0.0,0.0,
123,155,,19,0.0,0.0,
130,155,,19,0.0,0.0,
143,154,,19,0.0,0.0,
151,154,,18,0.0,0.0,
160,153,,19,0.0,0.0,
172,155,,19,0.0,0.0,
180,155,,19,0.0,0.0,
191,156,,19,0.0,0.0,
200,158,,20,0.0,0.0,
211,158,,20,0.0,0.0,
222,159,,20,0.0,0.0,
239,160,,19,0.0,0.0,
240,161,,19,0.0,0.0,
253,163,,20,0.0,0.0,
260,157,,20,0.0,0.0,
270,157,,20,0.0,0.0,
280,160,,20,0.0,0.0,
292,160,,20,0.0,0.0,
301,161,,20,0.0,0.0,
310,162,,20,0.0,0.0,
321,160,,20,0.0,0.0,
331,160,,20,0.0,0.0,
346,162,,20,0.0,0.0,
350,162,,20,0.0,0.0,
363,162,,20,0.0,0.0,
371,164,,21,0.0,0.0,
381,166,,20,0.0,0.0,
396,164,,20,0.0,0.0,
401,163,,20,0.0,0.0,
416,158,,0,0.0,0.0,
420,153,,0,0.0,0.0,
431,157,,20,0.0,0.0,
441,153,,20,0.0,0.0,
450,157,,20,0.0,0.0,
468,160,,20,0.0,0.0,
470,161,,21,0.0,0.0,
485,162,,20,0.0,0.0,
491,163,,20,0.0,0.0,
500,165,,20,0.0,0.0,
511,170,,20,0.0,0.0,
521,169,,21,0.0,0.0,
533,169,,21,0.0,0.0,
541,169,,21,0.0,0.0,
552,169,,23,0.0,0.0,
560,174,,27,0.0,0.0,
570,180,,28,0.0,0.0,
584,185,,26,0.0,0.0,
593,184,,22,0.0,0.0,
600,182,,20,0.0,0.0,
610,174,,19,0.0,0.0,
620,168,,19,0.0,0.0,
634,163,,0,0.0,0.0,
640,155,,0,0.0,0.0,
654,151,,0,0.0,0.0,
660,154,,14,0.0,0.0,
672,146,,0,0.0,0.0,
681,137,,0,0.0,0.0,
690,143,,23,0.0,0.0,
700,148,,29,0.0,0.0,
712,150,,18,0.0,0.0,
720,145,,0,0.0,0.0,
731,139,,15,0.0,0.0,
740,128,,0,0.0,0.0,
750,121,,0,0.0,0.0,
760,130,,0,0.0,0.0,
773,128,,0,0.0,0.0,
780,128,,0,0.0,0.0,
790,121,,0,0.0,0.0,
801,126,,0,0.0,0.0,
810,134,,0,0.0,0.0,
820,140,,23,0.0,0.0,
838,148,,20,0.0,0.0,
840,149,,21,0.0,0.0,
852,153,,21,0.0,0.0,
861,157,,20,0.0,0.0,
873,158,,20,0.0,0.0,
882,161,,20,0.0,0.0,
893,160,,21,0.0,0.0,
901,160,,20,0.0,0.0,
910,161,,21,0.0,0.0,
923,160,,20,0.0,0.0,
930,164,,24,0.0,0.0,
940,174,,29,0.0,0.0,
952,180,,29,0.0,0.0,
964,181,,26,0.0,0.0,
970,178,,0,0.0,0.0,
980,171,,0,0.0,0.0,
992,161,,0,0.0,0.0,
1000,151,,0,0.0,0.0,
1010,142,,0,0.0,0.0,
1020,131,,0,0.0,0.0,
1030,130,,0,0.0,0.0,
1040,129,,0,0.0,0.0,
1054,130,,19,0.0,0.0,
1061,134,,18,0.0,0.0,
1071,136,,20,0.0,0.0,
1080,141,,20,0.0,0.0,
1090,152,,27,0.0,0.0,
1100,168,,28,0.0,0.0,
1110,177,,27,0.0,0.0,
1120,181,,28,0.0,0.0,
1130,176,,0,0.0,0.0,
1142,173,,0,0.0,0.0,
1150,170,,0,0.0,0.0,
1160,156,,0,0.0,0.0,
1172,150,,21,0.0,0.0,
1182,154,,20,0.0,0.0,
1190,155,,20,0.0,0.0,
1200,156,,21,0.0,0.0,
1210,155,,21,0.0,0.0,
1220,157,,21,0.0,0.0,
1230,166,,28,0.0,0.0,
1241,177,,30,0.0,0.0,
1250,182,,29,0.0,0.0,
1260,185,,29,0.0,0.0,
1272,184,,23,0.0,0.0,
1280,180,,19,0.0,0.0,
1290,175,,0,0.0,0.0,
1300,171,,0,0.0,0.0,
1310,164,,0,0.0,0.0,
1321,156,,0,0.0,0.0,
1330,146,,0,0.0,0.0,
1340,144,,0,0.0,0.0,
1350,147,,0,0.0,0.0,
1360,140,,0,0.0,0.0,
1370,131,,0,0.0,0.0,
1381,136,,0,0.0,0.0,
1390,126,,0,0.0,0.0,
1400,120,,0,0.0,0.0,
1410,125,,0,0.0,0.0,
1421,134,,0,0.0,0.0,
1431,132,,0,0.0,0.0,
1440,133,,0,0.0,0.0,
1450,140,,21,0.0,0.0,
1461,144,,21,0.0,0.0,
1470,150,,21,0.0,0.0,
1480,154,,21,0.0,0.0,
1497,161,,21,0.0,0.0,
1500,163,,23,0.0,0.0,
1510,172,,26,0.0,0.0,
1520,177,,27,0.0,0.0,
1533,181,,26,0.0,0.0,
1540,181,,27,0.0,0.0,
1550,176,,0,0.0,0.0,
1560,170,,0,0.0,0.0,
1571,158,,20,0.0,0.0,
1583,159,,22,0.0,0.0,
1595,160,,22,0.0,0.0,
1608,162,,24,0.0,0.0,
1610,163,,25,0.0,0.0,
1620,171,,28,0.0,0.0,
1631,180,,28,0.0,0.0,
1641,179,,24,0.0,0.0,
1653,175,,20,0.0,0.0,
1660,168,,19,0.0,0.0,
1671,160,,21,0.0,0.0,
1681,158,,21,0.0,0.0,
1693,158,,21,0.0,0.0,
1700,160,,0,0.0,0.0,
1716,163,,0,0.0,0.0,
1720,161,,0,0.0,0.0,
1730,146,,0,0.0,0.0,
1743,141,,0,0.0,0.0,
1750,139,,2,0.0,0.0,
1760,145,,0,0.0,0.0,
1771,146,,0,0.0,0.0,
1781,141,,0,0.0,0.0,
1791,137,,0,0.0,0.0,
1805,133,,0,0.0,0.0,
1811,137,,0,0.0,0.0,
1822,140,,0,0.0,0.0,
1833,140,,0,0.0,0.0,
1842,139,,0,0.0,0.0,
1850,140,,0,0.0,0.0,
1861,127,,0,0.0,0.0,
1870,128,,0,0.0,0.0,
1881,133,,0,0.0,0.0,
1890,126,,0,0.0,0.0,
1900,134,,0,0.0,0.0,
1910,123,,0,0.0,0.0,
1920,134,,0,0.0,0.0,
1930,125,,0,0.0,0.0,
1942,144,,0,0.0,0.0,
1950,130,,18,0.0,0.0,
1960,137,,0,0.0,0.0,
1970,134,,0,0.0,0.0,
1980,144,,0,0.0,0.0,
1990,127,,0,0.0,0.0,
2000,119,,0,0.0,0.0,
2010,112,,0,0.0,0.0,
2022,132,,0,0.0,0.0,
2030,127,,0,0.0,0.0,
2040,126,,0,0.0,0.0,
2050,134,,0,0.0,0.0,
2060,129,,0,0.0,0.0,
2070,142,,0,0.0,0.0,
2080,136,,0,0.0,0.0,
2090,126,,0,0.0,0.0,
2100,115,,0,0.0,0.0,
2110,129,,0,0.0,0.0,
2121,134,,0,0.0,0.0,
