time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,94,,,14.8,0.0,0.0
10,94,,,14.6,2.3,13.0
20,94,,,13.8,4.5,52.0
30,94,,,14.8,4.8,101.0
40,95,,,15.6,5.2,155.0
50,99,,,17.0,4.7,202.0
60,101,,,18.8,4.3,247.0
70,102,,,20.4,1.6,265.0
80,99,,,21.2,3.3,296.0
90,95,,,22.4,3.5,330.0
100,93,,,23.0,3.9,365.0
110,95,,,22.6,5.5,417.0
120,103,,,21.6,5.9,475.0
130,109,,,21.6,5.1,530.0
140,112,,,23.0,5.1,580.0
150,115,,,25.4,4.8,636.0
208,103,,,28.6,0.351,661.6
218,102,,,27.6,6.7,716.5
228,103,,,23.2,8.7,799.5
238,111,,,21.4,7.7,879.5
248,117,,,21.2,7.2,952.0
258,120,,,20.2,7.5,1026.5
268,122,,,18.8,7.5,1100.5
278,127,,,18.6,5.8,1165.0
288,129,,,19.8,4.4,1215.0
298,133,,,23.6,3.5,1250.5
308,133,,,26.6,2.6,1280.0
318,134,,,28.8,2.5,1307.5
328,133,,,31.6,2.7,1333.5
338,136,,,34.4,2.8,1362.0
348,138,,,37.2,2.7,1389.5
358,137,,,38.8,3.9,1420.5
368,135,,,39.6,5.6,1473.0
378,136,,,33.0,7.2,1550.0
388,140,,,25.4,8.2,1629.0
398,137,,,22.8,4.5,1681.5
408,142,,,22.0,4.9,1724.5
418,143,,,21.2,4.1,1771.5
428,145,,,20.6,5.8,1827.0
438,142,,,19.2,7.2,1895.0
448,142,,,16.2,7.8,1974.0
458,141,,,14.8,5.8,2040.0
468,137,,,15.8,3.9,2066.5
478,135,,,15.0,6.1,2128.5
514,120,,,16.6,0.458,2157.7
524,115,,,14.8,7.5,2219.5
534,110,,,13.6,6.1,2287.5
544,114,,,16.6,4.7,2337.5
554,117,,,18.2,6.5,2393.5
564,120,,,14.4,8.2,2473.0
574,119,,,12.0,6.7,2544.5
584,121,,,12.8,3.9,2594.5
594,124,,,13.4,5.8,2647.0
604,129,,,13.6,5.1,2699.5
614,131,,,14.0,5.6,2754.0
624,132,,,14.6,4.2,2800.0
634,131,,,14.0,5.8,2856.0
644,134,,,13.0,6.3,2918.5
654,137,,,13.2,6.4,2981.0
664,139,,,13.0,6.4,3044.0
674,139,,,13.6,6.4,3107.0
684,141,,,14.2,6.3,3169.5
694,144,,,14.6,6.5,3233.5
704,145,,,14.8,6.2,3297.0
714,148,,,14.8,6.5,3361.5
724,146,,,14.8,5.8,3421.0
734,143,,,15.4,5.7,3479.5
744,144,,,15.6,5.9,3541.5
754,142,,,16.2,1.589,3577.9
807,115,,,17.2,0.316,3594.7
817,113,,,16.0,4.7,3638.5
827,117,,,16.8,2.3,3659.5
837,120,,,16.8,4.3,3694.5
847,120,,,16.8,5.8,3752.0
857,127,,,18.0,5.7,3810.5
867,133,,,19.8,6.0,3869.0
877,136,,,20.2,6.1,3929.5
887,135,,,19.4,4.7,3971.5
897,134,,,17.0,6.1,4024.5
907,131,,,15.0,3.9,4076.5
917,127,,,14.8,3.4,4103.0
927,122,,,13.4,5.9,4153.5
937,128,,,11.2,7.7,4229.5
947,133,,,10.6,7.4,4303.0
957,135,,,10.6,4.7,4358.5
990,125,,,12.6,0.515,4377.5
1000,120,,,11.6,5.0,4417.0
1010,117,,,13.2,4.5,4463.5
1020,123,,,14.4,6.1,4519.5
1030,130,,,11.4,6.2,4587.0
1040,132,,,8.8,6.9,4655.5
1050,133,,,8.2,6.7,4722.5
1060,134,,,8.2,6.2,4786.0
1070,142,,,9.2,6.2,4848.0
1080,138,,,10.2,6.1,4910.5
1090,136,,,12.2,3.6,4955.0
1100,135,,,13.6,3.4,4986.0
1113,135,,,13.6,1.224,5001.5
1152,118,,,12.6,0.445,5018.3
1162,113,,,12.2,2.4,5048.0
1172,114,,,10.8,5.4,5097.0
1182,119,,,10.2,4.6,5147.0
1192,125,,,10.4,3.8,5181.0
1202,124,,,10.4,3.8,5221.0
1212,125,,,10.8,3.8,5262.0
1222,122,,,10.6,1.1,5286.5
