time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,98,,,12.4,0.0,0.0
10,98,,,11.8,4.1,29.0
20,98,,,11.8,3.2,65.0
30,98,,,12.6,7.283,125.0
40,98,,,13.6,4.5,169.0
50,108,,,14.8,5.7,217.0
60,117,,,16.4,3.8,258.0
86,116,,,18.2,0.728,284.8
96,111,,,19.0,3.8,322.0
106,113,,,20.2,4.5,366.5
116,116,,,20.2,5.3,417.5
126,124,,,19.4,6.0,477.0
136,128,,,18.8,5.7,534.5
146,127,,,20.2,3.9,579.5
156,125,,,21.8,4.8,624.0
166,127,,,23.8,4.2,668.0
176,125,,,25.6,5.1,715.5
186,122,,,22.8,7.8,787.0
196,120,,,19.2,8.1,869.5
206,121,,,19.2,6.7,938.5
216,126,,,19.2,6.8,1006.0
226,127,,,17.8,7.5,1079.5
236,126,,,16.2,7.5,1154.5
246,127,,,16.2,6.8,1226.0
256,126,,,19.6,3.3,1264.5
266,125,,,22.2,3.0,1294.0
276,126,,,24.4,2.5,1320.5
286,127,,,26.8,2.3,1344.5
296,126,,,30.0,2.8,1372.0
306,125,,,32.6,2.6,1400.0
316,129,,,35.0,2.8,1428.0
326,131,,,36.4,3.2,1460.0
336,135,,,36.6,5.9,1508.5
346,133,,,25.8,12.7,1619.5
356,132,,,15.2,11.7,1743.5
366,130,,,17.2,5.6,1807.0
376,132,,,17.2,5.8,1865.0
386,133,,,15.6,7.3,1934.5
396,133,,,13.4,7.4,2009.0
406,134,,,13.2,2.7,2050.5
416,135,,,13.0,6.3,2104.5
426,135,,,12.6,1.4,2146.0
444,129,,,13.4,0.673,2157.4
454,126,,,12.4,5.6,2206.0
464,130,,,9.4,7.3,2281.5
474,134,,,11.4,5.1,2335.5
484,130,,,14.6,4.4,2379.0
494,127,,,13.2,7.3,2443.5
504,131,,,8.2,8.6,2529.0
514,134,,,8.4,6.1,2594.5
524,135,,,9.6,4.8,2642.0
534,134,,,9.6,5.4,2697.0
544,135,,,10.4,5.3,2750.5
554,135,,,10.6,4.7,2801.5
564,133,,,10.8,5.6,2849.0
574,134,,,9.6,6.3,2909.5
584,136,,,9.4,6.1,2972.5
594,138,,,9.8,5.9,3031.5
604,138,,,10.0,6.0,3092.0
614,139,,,10.2,6.2,3153.0
624,140,,,10.6,6.0,3213.0
634,140,,,11.0,6.2,3275.0
644,140,,,11.2,5.8,3335.0
654,139,,,11.2,6.0,3395.0
664,142,,,12.0,5.5,3452.5
674,143,,,12.0,6.1,3511.5
684,145,,,12.0,5.7,3571.5
694,143,,,13.0,2.8,3609.0
704,142,,,12.6,5.4,3659.0
714,142,,,12.2,6.2,3726.0
724,142,,,13.6,5.7,3784.5
734,138,,,15.6,5.0,3836.0
744,139,,,17.2,5.5,3889.5
754,144,,,17.4,6.0,3948.0
764,139,,,16.2,4.8,3996.0
774,142,,,15.0,5.0,4039.0
784,144,,,12.2,6.6,4104.0
794,141,,,11.4,5.3,4147.5
804,143,,,10.4,6.8,4211.0
814,142,,,9.0,7.2,4282.0
824,140,,,7.6,6.5,4350.5
859,128,,,9.8,0.518,4387.0
869,120,,,9.4,4.7,4432.5
879,123,,,11.6,3.9,4472.5
889,130,,,12.8,4.7,4516.5
899,135,,,9.8,6.2,4580.0
909,136,,,7.2,7.5,4646.5
919,136,,,6.0,7.0,4718.0
929,137,,,6.4,6.5,4784.5
939,136,,,7.2,6.3,4848.5
949,138,,,8.2,6.2,4911.0
959,138,,,10.0,4.3,4960.5
969,136,,,12.6,1.079,4976.9
983,130,,,13.0,1.188,4991.1
993,128,,,11.2,6.9,5047.5
1003,130,,,7.6,7.2,5123.0
1013,131,,,7.8,5.7,5184.5
1023,130,,,8.4,2.9,5226.5
