time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,,,,13.6,0.0,0.0
10,,,,13.2,3.9,25.0
20,,,,13.2,5.0,73.0
30,,,,14.2,4.6,118.0
40,,,,15.2,4.6,164.0
50,,,,16.6,4.2,205.0
60,,,,17.8,3.7,242.0
70,,,,19.2,2.9,273.0
80,,,,20.6,3.7,310.0
90,,,,21.8,3.7,347.0
100,,,,21.8,5.1,394.0
110,,,,21.2,5.8,452.0
120,,,,20.8,5.6,510.0
130,,,,22.0,2.6,547.0
140,,,,23.2,4.1,583.0
150,,,,24.2,4.4,628.0
160,,,,26.6,1.728,653.6
172,,,,28.2,1.526,667.4
182,,,,27.6,6.5,721.5
192,,,,22.8,8.5,803.5
202,,,,20.8,7.5,881.5
212,,,,21.2,6.5,948.5
222,,,,20.8,6.5,1011.5
232,,,,19.2,7.0,1080.0
242,,,,19.6,5.2,1138.0
252,,,,18.8,5.5,1188.5
262,,,,20.6,3.4,1230.0
272,,,,23.6,3.2,1262.0
282,,,,25.8,2.6,1290.0
292,,,,28.2,2.5,1316.5
302,,,,31.2,2.5,1340.5
312,,,,33.6,2.7,1366.5
322,,,,36.0,2.9,1393.5
332,,,,38.0,2.9,1421.5
342,,,,39.0,4.2,1461.0
352,,,,35.6,9.1,1536.5
362,,,,24.8,10.3,1632.5
372,,,,19.0,9.8,1734.0
382,,,,19.2,7.6,1817.0
392,,,,20.2,5.5,1869.5
402,,,,18.8,4.6,1920.0
412,,,,17.2,5.8,1971.0
422,,,,15.6,6.0,2032.0
432,,,,15.0,4.9,2080.5
442,,,,14.8,6.0,2139.0
452,,,,14.0,6.2,2201.0
462,,,,11.6,7.0,2273.0
472,,,,14.2,5.1,2327.5
482,,,,17.4,4.3,2370.5
492,,,,16.2,7.5,2435.5
502,,,,10.4,8.4,2520.0
512,,,,10.6,6.6,2589.0
522,,,,11.8,5.5,2643.5
532,,,,12.0,5.6,2700.0
542,,,,12.6,5.5,2754.5
552,,,,13.4,1.624,2787.1
572,,,,13.8,0.869,2802.8
582,,,,13.0,5.1,2853.5
592,,,,11.6,6.2,2913.0
602,,,,11.2,6.1,2975.5
612,,,,11.6,6.2,3037.0
622,,,,12.0,6.3,3099.5
632,,,,12.2,6.3,3161.5
642,,,,12.6,6.2,3223.0
652,,,,13.6,6.2,3285.0
662,,,,13.6,6.2,3348.0
672,,,,13.8,6.2,3411.0
682,,,,14.0,5.5,3465.5
692,,,,14.2,6.2,3525.0
702,,,,14.2,5.4,3583.0
723,,,,15.6,0.831,3605.2
733,,,,15.0,6.0,3655.0
743,,,,14.6,6.0,3717.0
753,,,,15.4,5.7,3775.5
763,,,,17.8,5.3,3829.5
773,,,,19.2,5.1,3880.5
783,,,,19.2,6.1,3938.5
793,,,,17.2,5.3,3993.5
803,,,,15.2,6.6,4053.0
813,,,,12.6,8.0,4128.0
823,,,,10.2,8.0,4210.0
833,,,,9.6,7.6,4286.0
843,,,,9.6,6.6,4355.0
853,,,,10.6,3.5,4397.5
863,,,,10.2,6.7,4458.5
873,,,,10.4,6.2,4522.0
883,,,,9.6,6.9,4587.5
893,,,,9.4,7.5,4661.5
903,,,,8.8,6.9,4732.5
913,,,,8.6,6.5,4799.5
923,,,,10.4,4.8,4849.0
933,,,,12.4,4.8,4900.0
943,,,,14.2,6.0,4955.0
953,,,,13.4,4.8,5007.0
963,,,,10.6,6.9,5064.5
973,,,,8.6,6.5,5130.5
983,,,,8.6,5.7,5189.5
