time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,108,,,72.6,0.0,0.0
10,100,,,71.6,5.9,56.0
20,110,,,71.6,5.6,114.0
30,131,,,74.6,3.1,151.0
40,131,,,77.0,2.6,179.0
50,129,,,77.8,3.1,206.0
60,133,,,77.2,5.6,255.0
70,127,,,72.6,8.6,333.0
80,115,,,70.4,6.2,403.0
90,120,,,75.6,4.0,446.0
100,131,,,77.0,2.8,478.0
110,122,,,76.6,5.3,516.0
120,108,,,68.8,8.5,600.0
130,103,,,69.4,5.0,665.0
160,103,,,70.6,0.438,680.9
170,114,,,70.0,4.8,726.0
180,124,,,70.0,6.3,785.5
190,125,,,68.6,7.4,856.0
200,129,,,66.4,8.4,940.0
210,121,,,66.0,6.7,1014.5
220,120,,,66.6,6.3,1077.5
230,127,,,67.2,6.7,1145.5
240,130,,,67.4,6.7,1211.5
250,127,,,67.4,7.2,1284.0
260,126,,,66.2,7.2,1355.0
270,121,,,63.8,8.4,1434.0
280,106,,,63.6,5.6,1497.0
290,131,,,65.6,6.7,1563.5
300,128,,,65.8,6.0,1624.0
310,135,,,66.0,6.1,1684.5
320,140,,,68.2,6.1,1746.5
330,144,,,70.0,5.3,1801.5
340,148,,,73.2,5.0,1851.0
350,152,,,75.2,5.1,1902.5
360,155,,,78.0,5.8,1957.0
370,158,,,77.6,6.5,2019.5
380,159,,,77.2,7.0,2088.0
390,156,,,75.6,8.5,2168.5
400,149,,,75.4,7.8,2250.0
410,147,,,76.8,6.7,2317.5
420,144,,,77.6,6.3,2381.5
430,146,,,79.8,6.1,2443.5
440,152,,,80.6,6.3,2505.5
450,154,,,81.0,6.8,2572.0
460,150,,,79.8,7.3,2645.5
470,138,,,79.0,7.5,2721.5
480,139,,,77.4,8.2,2803.0
490,131,,,76.4,8.1,2884.5
500,129,,,76.0,6.8,2955.0
510,126,,,78.6,2.31,2994.6
539,108,,,79.8,0.548,3010.4
540,109,,,79.8,0.548,3011.0
550,125,,,79.8,5.9,3065.0
560,128,,,81.0,6.3,3128.0
570,127,,,79.0,8.4,3206.0
580,119,,,73.8,1.8,3249.0
590,122,,,73.6,2.8,3277.0
600,124,,,73.2,5.5,3331.5
610,124,,,72.6,4.6,3381.0
620,119,,,72.6,5.0,3431.0
630,107,,,72.0,5.0,3480.0
640,107,,,71.8,4.3,3521.5
650,103,,,70.2,6.5,3582.5
660,94,,,68.6,7.5,3654.5
670,92,,,66.6,8.2,3734.0
680,103,,,64.4,9.2,3823.0
690,105,,,62.8,9.5,3916.5
700,102,,,60.0,9.5,4010.5
710,95,,,57.6,9.3,4104.5
720,99,,,56.0,8.8,4193.0
730,101,,,54.6,8.8,4281.0
740,95,,,52.2,8.8,4369.0
750,97,,,50.4,9.0,4459.0
760,98,,,48.6,9.2,4551.0
770,96,,,47.2,8.8,4640.0
780,99,,,44.6,9.5,4732.5
790,96,,,42.2,9.7,4828.5
800,94,,,40.0,9.5,4923.5
810,98,,,39.6,8.5,5011.5
820,101,,,38.2,9.1,5100.5
830,99,,,34.6,8.3,5188.5
840,96,,,33.6,8.5,5274.5
850,102,,,31.0,9.1,5365.5
860,107,,,30.2,9.3,5457.5
870,110,,,28.2,9.5,5552.5
880,102,,,26.2,8.8,5643.0
890,112,,,26.2,6.5,5711.5
900,115,,,24.6,7.6,5786.0
910,114,,,23.6,8.0,5865.0
920,116,,,23.2,8.7,5949.5
930,122,,,23.2,8.7,6035.5
940,110,,,23.0,8.0,6117.0
950,109,,,22.4,7.4,6192.0
960,105,,,21.8,6.8,6266.0
970,90,,,20.8,3.9,6309.5
980,98,,,19.4,5.5,6362.5
990,93,,,18.2,6.3,6422.5
1000,94,,,14.8,6.1,6483.5
1010,99,,,13.2,4.0,6519.0
1020,90,,,9.6,4.4,6570.0
1030,105,,,8.4,4.2,6609.0
1040,106,,,7.4,2.8,6647.0
1050,104,,,6.6,4.7,6693.5
1060,110,,,5.6,4.6,6736.0
1070,117,,,6.6,5.5,6791.5
1080,120,,,5.4,6.2,6851.0
1090,127,,,5.8,6.1,6911.5
1100,124,,,6.4,6.0,6970.0
1110,127,,,6.8,5.7,7027.5
1120,121,,,6.8,5.5,7083.5
1130,119,,,5.8,6.0,7141.0
1140,127,,,5.0,6.8,7207.0
1150,130,,,6.2,6.8,7273.0
1160,133,,,6.0,6.7,7339.5
1170,131,,,6.0,6.2,7405.0
1180,133,,,6.0,6.5,7468.5
1190,127,,,5.6,6.8,7536.0
1200,128,,,6.4,6.8,7605.0
1210,122,,,6.0,5.0,7663.0
1220,117,,,6.4,4.1,7702.5
1230,120,,,6.6,5.6,7755.0
1240,121,,,5.8,5.2,7809.0
1250,126,,,6.6,6.8,7871.0
1260,128,,,6.2,7.0,7940.0
1270,130,,,6.2,6.7,8008.5
1280,132,,,7.0,6.6,8076.0
1290,131,,,6.4,5.9,8137.5
1300,130,,,7.4,5.1,8190.5
1310,128,,,8.4,6.1,8250.5
