time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,94,,0,0.0,0.0,
10,103,,0,0.0,0.0,
20,114,,19,0.0,0.0,
30,116,,18,0.0,0.0,
45,120,,18,0.0,0.0,
51,123,,18,0.0,0.0,
64,125,,18,0.0,0.0,
70,126,,18,0.0,0.0,
84,127,,18,0.0,0.0,
90,128,,18,0.0,0.0,
100,129,,18,0.0,0.0,
110,126,,18,0.0,0.0,
125,128,,18,0.0,0.0,
131,129,,18,0.0,0.0,
141,130,,19,0.0,0.0,
153,130,,18,0.0,0.0,
161,131,,18,0.0,0.0,
171,133,,18,0.0,0.0,
180,131,,18,0.0,0.0,
193,131,,18,0.0,0.0,
205,130,,18,0.0,0.0,
216,130,,19,0.0,0.0,
225,129,,18,0.0,0.0,
234,130,,18,0.0,0.0,
241,128,,18,0.0,0.0,
250,132,,18,0.0,0.0,
261,130,,18,0.0,0.0,
275,130,,19,0.0,0.0,
280,131,,19,0.0,0.0,
292,132,,19,0.0,0.0,
301,131,,18,0.0,0.0,
312,130,,18,0.0,0.0,
321,129,,18,0.0,0.0,
330,133,,18,0.0,0.0,
343,133,,18,0.0,0.0,
351,134,,19,0.0,0.0,
366,133,,19,0.0,0.0,
371,134,,19,0.0,0.0,
381,135,,18,0.0,0.0,
390,136,,19,0.0,0.0,
401,132,,19,0.0,0.0,
415,133,,18,0.0,0.0,
424,134,,18,0.0,0.0,
436,131,,18,0.0,0.0,
442,132,,18,0.0,0.0,
452,133,,19,0.0,0.0,
463,133,,19,0.0,0.0,
470,130,,19,0.0,0.0,
481,133,,19,0.0,0.0,
491,133,,19,0.0,0.0,
500,138,,19,0.0,0.0,
527,136,,19,0.0,0.0,
532,135,,19,0.0,0.0,
550,135,,19,0.0,0.0,
560,134,,19,0.0,0.0,
571,137,,19,0.0,0.0,
580,136,,19,0.0,0.0,
591,138,,19,0.0,0.0,
600,139,,19,0.0,0.0,
611,137,,19,0.0,0.0,
620,137,,19,0.0,0.0,
635,138,,19,0.0,0.0,
644,139,,19,0.0,0.0,
654,138,,19,0.0,0.0,
660,139,,19,0.0,0.0,
674,135,,19,0.0,0.0,
682,135,,19,0.0,0.0,
692,135,,19,0.0,0.0,
706,139,,19,0.0,0.0,
712,137,,19,0.0,0.0,
720,139,,19,0.0,0.0,
730,137,,20,0.0,0.0,
747,139,,19,0.0,0.0,
751,140,,19,0.0,0.0,
768,140,,19,0.0,0.0,
773,141,,19,0.0,0.0,
780,141,,19,0.0,0.0,
790,142,,20,0.0,0.0,
800,138,,19,0.0,0.0,
810,139,,19,0.0,0.0,
822,137,,19,0.0,0.0,
839,138,,19,0.0,0.0,
842,139,,19,0.0,0.0,
850,138,,19,0.0,0.0,
861,141,,19,0.0,0.0,
876,142,,18,0.0,0.0,
881,143,,19,0.0,0.0,
891,142,,19,0.0,0.0,
905,139,,19,0.0,0.0,
910,141,,19,0.0,0.0,
930,141,,18,0.0,0.0,
941,142,,19,0.0,0.0,
952,141,,19,0.0,0.0,
961,140,,18,0.0,0.0,
973,140,,19,0.0,0.0,
981,141,,20,0.0,0.0,
991,139,,19,0.0,0.0,
1001,142,,19,0.0,0.0,
1012,140,,19,0.0,0.0,
1024,143,,21,0.0,0.0,
1032,145,,19,0.0,0.0,
1048,145,,19,0.0,0.0,
1053,143,,19,0.0,0.0,
1064,144,,17,0.0,0.0,
1070,144,,20,0.0,0.0,
1080,145,,20,0.0,0.0,
1105,144,,19,0.0,0.0,
1111,143,,19,0.0,0.0,
1125,143,,19,0.0,0.0,
1130,144,,19,0.0,0.0,
1148,141,,19,0.0,0.0,
1152,142,,19,0.0,0.0,
1160,143,,19,0.0,0.0,
1172,145,,20,0.0,0.0,
1185,143,,19,0.0,0.0,
1190,145,,18,0.0,0.0,
1200,144,,18,0.0,0.0,
1210,140,,22,0.0,0.0,
1220,133,,19,0.0,0.0,
1230,135,,18,0.0,0.0,
1240,124,,0,0.0,0.0,
1250,123,,10,0.0,0.0,
1260,114,,0,0.0,0.0,
1271,106,,0,0.0,0.0,
1280,106,,0,0.0,0.0,
1290,115,,20,0.0,0.0,
1301,115,,29,0.0,0.0,
1310,115,,0,0.0,0.0,
1320,111,,0,0.0,0.0,
1331,113,,17,0.0,0.0,
1340,121,,18,0.0,0.0,
1360,132,,30,0.0,0.0,
1372,134,,22,0.0,0.0,
1380,140,,21,0.0,0.0,
1390,134,,18,0.0,0.0,
1401,142,,27,0.0,0.0,
1412,144,,24,0.0,0.0,
1422,145,,30,0.0,0.0,
1434,143,,32,0.0,0.0,
1446,144,,19,0.0,0.0,
1450,145,,19,0.0,0.0,
1464,144,,21,0.0,0.0,
1471,143,,18,0.0,0.0,
1480,141,,23,0.0,0.0,
1490,143,,30,0.0,0.0,
1502,143,,32,0.0,0.0,
1511,144,,30,0.0,0.0,
1535,144,,25,0.0,0.0,
1540,143,,32,0.0,0.0,
1552,142,,19,0.0,0.0,
1568,142,,26,0.0,0.0,
1573,143,,26,0.0,0.0,
1581,144,,27,0.0,0.0,
1594,143,,21,0.0,0.0,
1600,145,,21,0.0,0.0,
1614,146,,19,0.0,0.0,
1621,147,,17,0.0,0.0,
1631,145,,28,0.0,0.0,
1640,148,,26,0.0,0.0,
1652,151,,21,0.0,0.0,
1661,149,,24,0.0,0.0,
1670,147,,19,0.0,0.0,
1680,147,,19,0.0,0.0,
1690,145,,19,0.0,0.0,
1701,144,,24,0.0,0.0,
1715,145,,22,0.0,0.0,
1727,145,,25,0.0,0.0,
1732,144,,22,0.0,0.0,
1740,147,,17,0.0,0.0,
1750,147,,16,0.0,0.0,
1760,140,,0,0.0,0.0,
1778,133,,31,0.0,0.0,
1780,132,,31,0.0,0.0,
1790,137,,22,0.0,0.0,
1801,138,,19,0.0,0.0,
