time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,122,,0,0.0,0.0,
10,126,,28,0.0,0.0,
20,143,,23,0.0,0.0,
30,153,,25,0.0,0.0,
40,160,,24,0.0,0.0,
51,166,,23,0.0,0.0,
61,169,,24,0.0,0.0,
77,172,,24,0.0,0.0,
82,173,,24,0.0,0.0,
90,175,,24,0.0,0.0,
100,175,,25,0.0,0.0,
110,174,,24,0.0,0.0,
122,173,,23,0.0,0.0,
131,170,,0,0.0,0.0,
141,159,,0,0.0,0.0,
150,155,,0,0.0,0.0,
160,138,,0,0.0,0.0,
170,139,,24,0.0,0.0,
180,144,,24,0.0,0.0,
190,152,,23,0.0,0.0,
200,158,,23,0.0,0.0,
210,163,,23,0.0,0.0,
221,168,,23,0.0,0.0,
230,172,,24,0.0,0.0,
242,174,,23,0.0,0.0,
251,174,,22,0.0,0.0,
262,175,,25,0.0,0.0,
275,177,,22,0.0,0.0,
285,178,,24,0.0,0.0,
293,177,,25,0.0,0.0,
303,176,,0,0.0,0.0,
310,173,,0,0.0,0.0,
320,160,,0,0.0,0.0,
330,146,,0,0.0,0.0,
341,136,,0,0.0,0.0,
350,141,,0,0.0,0.0,
360,151,,25,0.0,0.0,
370,155,,25,0.0,0.0,
380,161,,26,0.0,0.0,
392,167,,25,0.0,0.0,
400,170,,25,0.0,0.0,
412,174,,26,0.0,0.0,
420,176,,26,0.0,0.0,
430,179,,23,0.0,0.0,
458,179,,24,0.0,0.0,
460,179,,23,0.0,0.0,
472,178,,0,0.0,0.0,
481,174,,0,0.0,0.0,
490,165,,0,0.0,0.0,
501,154,,0,0.0,0.0,
511,148,,0,0.0,0.0,
520,143,,0,0.0,0.0,
530,149,,26,0.0,0.0,
540,156,,25,0.0,0.0,
550,162,,25,0.0,0.0,
561,168,,26,0.0,0.0,
570,174,,24,0.0,0.0,
583,177,,24,0.0,0.0,
592,179,,26,0.0,0.0,
600,180,,24,0.0,0.0,
617,181,,24,0.0,0.0,
620,181,,24,0.0,0.0,
634,180,,25,0.0,0.0,
640,180,,22,0.0,0.0,
650,175,,0,0.0,0.0,
660,167,,0,0.0,0.0,
670,161,,0,0.0,0.0,
681,146,,0,0.0,0.0,
691,144,,0,0.0,0.0,
700,149,,25,0.0,0.0,
710,156,,25,0.0,0.0,
721,163,,26,0.0,0.0,
730,169,,26,0.0,0.0,
740,173,,25,0.0,0.0,
754,178,,27,0.0,0.0,
765,178,,25,0.0,0.0,
774,179,,26,0.0,0.0,
780,180,,24,0.0,0.0,
803,181,,27,0.0,0.0,
815,181,,25,0.0,0.0,
823,179,,0,0.0,0.0,
830,174,,0,0.0,0.0,
840,157,,0,0.0,0.0,
854,151,,0,0.0,0.0,
860,142,,0,0.0,0.0,
873,140,,0,0.0,0.0,
880,149,,26,0.0,0.0,
890,156,,26,0.0,0.0,
901,163,,24,0.0,0.0,
911,169,,26,0.0,0.0,
923,174,,27,0.0,0.0,
934,176,,24,0.0,0.0,
943,179,,26,0.0,0.0,
950,180,,24,0.0,0.0,
967,182,,27,0.0,0.0,
970,181,,25,0.0,0.0,
984,182,,27,0.0,0.0,
990,180,,27,0.0,0.0,
1000,176,,0,0.0,0.0,
1010,169,,0,0.0,0.0,
1020,158,,0,0.0,0.0,
1030,144,,0,0.0,0.0,
1041,144,,0,0.0,0.0,
1050,148,,25,0.0,0.0,
1060,156,,27,0.0,0.0,
1070,162,,25,0.0,0.0,
1081,168,,26,0.0,0.0,
1091,174,,25,0.0,0.0,
1103,177,,25,0.0,0.0,
1113,180,,25,0.0,0.0,
1120,181,,24,0.0,0.0,
1146,183,,25,0.0,0.0,
1150,182,,25,0.0,0.0,
1162,182,,26,0.0,0.0,
1170,178,,0,0.0,0.0,
1180,171,,0,0.0,0.0,
1190,156,,0,0.0,0.0,
1201,152,,0,0.0,0.0,
1211,145,,0,0.0,0.0,
1221,145,,25,0.0,0.0,
1231,153,,24,0.0,0.0,
1240,156,,25,0.0,0.0,
1250,163,,24,0.0,0.0,
1262,170,,26,0.0,0.0,
1271,173,,25,0.0,0.0,
1283,176,,23,0.0,0.0,
1305,178,,23,0.0,0.0,
1317,180,,24,0.0,0.0,
1333,181,,23,0.0,0.0,
1341,177,,0,0.0,0.0,
1351,176,,0,0.0,0.0,
1360,169,,0,0.0,0.0,
1371,159,,0,0.0,0.0,
1380,148,,0,0.0,0.0,
1391,145,,0,0.0,0.0,
1400,151,,26,0.0,0.0,
1410,160,,24,0.0,0.0,
1420,165,,26,0.0,0.0,
1431,171,,27,0.0,0.0,
1440,172,,26,0.0,0.0,
1451,176,,26,0.0,0.0,
1464,179,,25,0.0,0.0,
1470,179,,25,0.0,0.0,
1483,181,,25,0.0,0.0,
1490,182,,25,0.0,0.0,
1506,182,,26,0.0,0.0,
1510,180,,23,0.0,0.0,
1521,176,,0,0.0,0.0,
1530,169,,0,0.0,0.0,
1540,157,,0,0.0,0.0,
1550,148,,0,0.0,0.0,
1561,142,,0,0.0,0.0,
1571,148,,25,0.0,0.0,
1580,156,,25,0.0,0.0,
1591,161,,25,0.0,0.0,
1601,167,,25,0.0,0.0,
1612,172,,26,0.0,0.0,
1623,176,,23,0.0,0.0,
1631,179,,24,0.0,0.0,
1640,181,,26,0.0,0.0,
1651,178,,25,0.0,0.0,
1662,181,,26,0.0,0.0,
1672,183,,23,0.0,0.0,
1683,182,,26,0.0,0.0,
1691,177,,0,0.0,0.0,
1703,171,,0,0.0,0.0,
1712,165,,0,0.0,0.0,
1720,152,,0,0.0,0.0,
1730,146,,0,0.0,0.0,
1740,144,,0,0.0,0.0,
1752,153,,25,0.0,0.0,
1760,157,,26,0.0,0.0,
1770,164,,25,0.0,0.0,
1780,169,,24,0.0,0.0,
1792,172,,25,0.0,0.0,
1801,175,,26,0.0,0.0,
1813,178,,24,0.0,0.0,
1823,180,,26,0.0,0.0,
1832,182,,25,0.0,0.0,
1847,182,,25,0.0,0.0,
1852,181,,27,0.0,0.0,
1861,180,,0,0.0,0.0,
1871,177,,0,0.0,0.0,
1880,167,,0,0.0,0.0,
1891,160,,0,0.0,0.0,
1900,149,,0,0.0,0.0,
1910,145,,0,0.0,0.0,
1920,152,,22,0.0,0.0,
1930,158,,26,0.0,0.0,
1940,163,,26,0.0,0.0,
1951,169,,25,0.0,0.0,
1960,172,,26,0.0,0.0,
1970,176,,26,0.0,0.0,
1980,178,,26,0.0,0.0,
2005,180,,27,0.0,0.0,
2012,181,,25,0.0,0.0,
2026,183,,27,0.0,0.0,
2032,181,,27,0.0,0.0,
2040,178,,0,0.0,0.0,
2050,165,,0,0.0,0.0,
2061,155,,0,0.0,0.0,
2073,148,,0,0.0,0.0,
2080,142,,0,0.0,0.0,
2090,146,,21,0.0,0.0,
2101,155,,26,0.0,0.0,
2110,161,,27,0.0,0.0,
2120,167,,26,0.0,0.0,
2134,173,,25,0.0,0.0,
2141,177,,25,0.0,0.0,
2153,181,,24,0.0,0.0,
2172,182,,25,0.0,0.0,
2182,183,,24,0.0,0.0,
2193,182,,25,0.0,0.0,
2202,182,,25,0.0,0.0,
2210,179,,0,0.0,0.0,
2222,171,,0,0.0,0.0,
2230,160,,0,0.0,0.0,
2240,153,,0,0.0,0.0,
2250,143,,0,0.0,0.0,
2261,146,,25,0.0,0.0,
2271,156,,24,0.0,0.0,
2280,162,,26,0.0,0.0,
2290,166,,26,0.0,0.0,
2301,171,,26,0.0,0.0,
2312,174,,25,0.0,0.0,
2322,175,,26,0.0,0.0,
2337,177,,24,0.0,0.0,
2342,176,,27,0.0,0.0,
2350,177,,26,0.0,0.0,
2362,180,,27,0.0,0.0,
2376,181,,25,0.0,0.0,
2382,179,,0,0.0,0.0,
2390,174,,0,0.0,0.0,
2400,167,,0,0.0,0.0,
2410,159,,0,0.0,0.0,
2423,148,,0,0.0,0.0,
2430,142,,26,0.0,0.0,
2440,150,,26,0.0,0.0,
2450,157,,26,0.0,0.0,
2460,165,,26,0.0,0.0,
2474,168,,26,0.0,0.0,
2481,170,,26,0.0,0.0,
2491,172,,26,0.0,0.0,
2501,174,,26,0.0,0.0,
2511,179,,26,0.0,0.0,
2520,181,,26,0.0,0.0,
2532,182,,26,0.0,0.0,
2544,181,,27,0.0,0.0,
2551,180,,0,0.0,0.0,
2560,175,,0,0.0,0.0,
2570,167,,0,0.0,0.0,
2580,156,,0,0.0,0.0,
2590,145,,0,0.0,0.0,
2600,145,,0,0.0,0.0,
2610,150,,21,0.0,0.0,
2620,159,,27,0.0,0.0,
2631,163,,26,0.0,0.0,
2640,166,,26,0.0,0.0,
2651,170,,24,0.0,0.0,
2663,174,,26,0.0,0.0,
2670,176,,27,0.0,0.0,
2684,181,,26,0.0,0.0,
2696,182,,27,0.0,0.0,
2703,181,,25,0.0,0.0,
2711,183,,26,0.0,0.0,
2723,183,,26,0.0,0.0,
2731,180,,0,0.0,0.0,
2740,174,,0,0.0,0.0,
2750,162,,0,0.0,0.0,
2760,155,,0,0.0,0.0,
2770,144,,0,0.0,0.0,
2780,148,,18,0.0,0.0,
2790,154,,24,0.0,0.0,
2800,159,,26,0.0,0.0,
2810,165,,26,0.0,0.0,
2821,170,,26,0.0,0.0,
2833,174,,26,0.0,0.0,
2844,176,,26,0.0,0.0,
2852,178,,26,0.0,0.0,
2865,176,,26,0.0,0.0,
2871,181,,27,0.0,0.0,
2891,183,,25,0.0,0.0,
2900,181,,0,0.0,0.0,
2911,176,,0,0.0,0.0,
2920,165,,0,0.0,0.0,
2930,153,,0,0.0,0.0,
2940,144,,0,0.0,0.0,
2950,148,,22,0.0,0.0,
2960,155,,23,0.0,0.0,
2970,160,,25,0.0,0.0,
2987,165,,27,0.0,0.0,
2992,168,,27,0.0,0.0,
3001,170,,27,0.0,0.0,
3011,173,,26,0.0,0.0,
3021,177,,26,0.0,0.0,
3032,180,,26,0.0,0.0,
3040,181,,25,0.0,0.0,
3058,182,,27,0.0,0.0,
3060,182,,26,0.0,0.0,
3070,180,,28,0.0,0.0,
3080,177,,0,0.0,0.0,
3090,171,,18,0.0,0.0,
3101,162,,18,0.0,0.0,
3110,156,,19,0.0,0.0,
3120,151,,20,0.0,0.0,
