time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,119,,,19.9,0.0,0.0
12,117,,,20.3,2.7,32.4
24,119,,,19.1,3.85,78.6
30,117,,,17.5,5.617,112.3
41,115,,,16.4,2.6,159.2
50,119,,,15.9,5.6,207.7
62,120,,,15.5,5.825,277.6
70,120,,,15.3,6.6,331.2
80,125,,,13.9,7.54,402.3
94,119,,,11.7,8.344,515.7
101,120,,,11.8,8.123,571.4
110,112,,,12.3,7.078,635.1
120,105,,,13.1,5.917,695.1
131,109,,,14.1,5.533,757.0
142,114,,,14.8,4.556,807.7
150,116,,,15.2,5.133,848.1
166,129,,,16.1,4.555,923.5
175,130,,,16.8,4.378,961.6
183,129,,,17.1,4.312,996.8
194,129,,,18.1,4.578,1047.7
203,132,,,19.2,4.459,1087.4
210,137,,,20.2,4.271,1117.3
224,143,,,21.3,3.557,1167.1
233,143,,,21.6,4.056,1203.6
247,141,,,22.5,5.071,1274.6
253,143,,,22.8,4.643,1298.7
260,143,,,23.2,4.069,1327.5
270,142,,,23.3,4.371,1373.0
282,145,,,23.6,5.375,1437.5
295,148,,,22.5,5.854,1513.6
300,146,,,22.3,6.193,1546.6
310,143,,,22.8,6.012,1607.0
322,145,,,24.5,4.475,1660.7
333,148,,,25.6,3.827,1702.8
348,151,,,25.8,4.373,1768.4
354,150,,,25.7,5.233,1799.8
360,150,,,25.7,4.809,1831.8
372,155,,,26.2,5.04,1892.4
381,151,,,26.4,5.633,1943.1
392,148,,,27.8,4.889,1998.5
407,147,,,28.2,4.78,2070.2
413,148,,,27.4,5.821,2110.8
425,143,,,24.7,7.8,2203.0
430,145,,,22.8,8.558,2250.5
444,146,,,18.4,9.436,2382.6
450,146,,,17.4,9.292,2436.6
460,143,,,17.4,7.55,2512.1
473,139,,,18.7,6.554,2597.3
481,138,,,19.7,5.964,2644.4
493,140,,,21.3,4.55,2702.8
500,142,,,21.6,4.715,2737.6
510,148,,,21.2,6.45,2800.1
521,151,,,21.4,6.638,2872.8
537,154,,,22.9,5.862,2966.6
545,154,,,22.9,5.113,3005.3
552,151,,,22.8,4.687,3036.9
563,146,,,22.9,5.267,3094.7
571,147,,,22.9,5.45,3138.3
584,144,,,21.6,6.362,3221.0
593,140,,,20.9,7.2,3285.8
601,138,,,20.4,6.971,3340.7
614,132,,,19.5,7.7,3440.9
621,133,,,19.7,7.415,3491.9
637,137,,,19.6,6.938,3603.9
643,140,,,19.5,6.743,3642.7
650,137,,,19.7,6.517,3687.8
665,139,,,20.4,5.458,3771.0
672,137,,,20.8,4.823,3803.5
681,139,,,21.1,4.787,3847.6
690,142,,,21.2,5.356,3895.8
703,141,,,20.6,5.469,3966.9
710,142,,,20.0,5.78,4007.3
720,135,,,18.4,5.74,4062.8
733,130,,,16.4,7.429,4156.3
740,130,,,15.8,7.709,4211.0
754,128,,,15.3,7.25,4318.0
760,130,,,15.0,6.4,4356.4
774,132,,,13.5,7.936,4467.5
782,137,,,14.9,6.443,4529.1
