time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,,,,15.6,0.0,0.0
10,,,,15.6,3.6,25.0
20,,,,15.4,4.8,72.0
30,,,,16.2,4.7,120.0
40,,,,17.2,4.5,166.0
50,,,,18.8,4.7,213.0
60,,,,20.2,3.2,252.0
70,,,,21.8,4.3,288.0
80,,,,23.6,4.0,328.0
90,,,,24.0,5.4,378.0
100,,,,23.8,6.7,443.0
110,,,,22.8,6.6,511.0
120,,,,24.2,5.1,567.0
130,,,,26.8,4.3,617.0
153,,,,29.0,0.691,634.8
163,,,,30.2,3.5,667.5
173,,,,28.6,7.8,734.0
183,,,,23.8,7.2,817.0
193,,,,24.4,5.2,861.0
203,,,,24.8,6.8,924.0
213,,,,23.8,7.3,995.5
223,,,,22.6,8.3,1077.5
233,,,,22.4,3.3,1133.5
243,,,,22.2,3.2,1158.0
253,,,,21.8,5.3,1211.5
263,,,,25.2,3.9,1253.5
273,,,,28.2,3.7,1291.5
283,,,,31.0,3.5,1324.5
293,,,,34.6,3.5,1359.5
303,,,,37.4,3.7,1395.5
313,,,,40.4,3.5,1432.5
323,,,,40.6,6.4,1485.0
333,,,,30.6,10.3,1581.5
343,,,,21.8,11.3,1696.5
353,,,,21.0,3.6,1760.0
363,,,,22.2,6.0,1813.0
373,,,,21.0,7.6,1885.0
383,,,,18.2,8.7,1970.5
393,,,,16.2,6.2,2043.0
403,,,,16.2,6.3,2096.5
413,,,,16.8,2.4,2137.0
431,,,,18.0,1.0,2155.0
441,,,,16.4,7.2,2213.0
451,,,,14.4,6.4,2283.0
461,,,,18.2,5.5,2340.5
471,,,,18.8,7.6,2408.0
481,,,,13.6,9.2,2498.0
491,,,,13.0,6.5,2571.5
501,,,,14.6,0.0,2587.4
511,,,,14.6,2.664,2614.0
521,,,,13.6,6.0,2673.0
531,,,,14.0,6.2,2734.0
541,,,,14.2,3.5,2777.0
551,,,,15.6,2.2,2790.0
561,,,,15.0,6.0,2847.0
571,,,,13.2,6.7,2914.0
581,,,,12.6,6.5,2981.0
591,,,,13.6,6.9,3049.0
601,,,,13.6,6.5,3115.0
611,,,,14.2,6.5,3180.0
621,,,,14.6,6.6,3246.0
631,,,,15.2,6.8,3314.0
641,,,,14.6,6.5,3379.0
651,,,,14.6,6.6,3442.0
661,,,,15.6,7.0,3511.0
671,,,,16.6,4.6,3564.0
701,,,,17.6,0.725,3588.3
711,,,,16.6,7.5,3653.5
721,,,,16.6,7.2,3726.0
731,,,,18.2,6.3,3792.5
741,,,,19.8,6.3,3855.5
751,,,,20.8,5.7,3917.5
761,,,,21.2,2.9,3941.5
771,,,,19.2,3.7,3984.5
781,,,,16.8,6.7,4048.5
791,,,,15.2,3.167,4096.8
807,,,,15.2,1.041,4111.1
817,,,,13.8,6.1,4164.5
827,,,,12.2,6.8,4232.0
837,,,,11.2,6.9,4301.5
847,,,,12.0,1.3,4336.5
857,,,,12.6,4.5,4369.5
867,,,,11.6,6.9,4432.5
877,,,,11.6,6.9,4501.5
887,,,,11.6,7.3,4574.5
897,,,,11.8,7.1,4646.5
907,,,,11.2,7.0,4717.0
917,,,,11.2,6.3,4782.5
934,,,,13.6,0.868,4807.8
944,,,,13.8,5.3,4858.5
954,,,,16.4,5.8,4914.0
964,,,,14.6,5.0,4969.0
974,,,,11.4,7.3,5036.5
984,,,,10.0,6.3,5103.5
994,,,,9.8,5.9,5165.5
