time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,79,,,22.5,0.0,6.7
10,81,,,21.8,0.893,16.3
22,78,,,22.0,6.333,92.6
31,79,,,23.5,4.214,131.4
45,77,,,26.2,3.95,187.6
52,78,,,27.0,4.08,217.3
60,80,,,26.9,5.55,261.7
74,83,,,25.4,6.79,354.4
84,79,,,24.7,7.212,426.5
93,77,,,24.3,7.25,491.9
102,77,,,23.9,7.056,555.4
110,75,,,24.1,6.5,607.6
120,75,,,25.2,5.56,663.2
131,72,,,27.8,4.36,715.9
144,77,,,30.5,3.667,764.9
151,79,,,32.0,3.657,790.5
164,86,,,34.8,3.9,840.2
170,89,,,36.0,3.517,861.3
180,93,,,37.6,4.34,900.5
193,98,,,38.3,4.56,959.9
200,97,,,38.2,5.18,995.8
211,93,,,37.9,5.667,1056.3
221,88,,,37.4,6.367,1118.6
230,81,,,37.6,5.814,1171.9
243,85,,,39.4,4.882,1237.0
250,85,,,40.7,4.436,1265.4
266,88,,,43.5,4.156,1331.9
272,88,,,44.5,4.073,1355.8
280,83,,,45.5,4.063,1388.3
291,80,,,46.0,4.55,1438.1
307,77,,,45.5,5.231,1521.8
313,80,,,45.1,5.56,1556.9
322,82,,,44.8,5.922,1610.2
331,97,,,45.6,5.629,1661.1
341,101,,,46.8,5.34,1714.5
350,99,,,47.5,5.589,1764.8
367,92,,,46.4,6.673,1872.3
374,90,,,45.4,6.775,1921.1
380,86,,,44.6,7.817,1968.0
390,86,,,43.3,7.45,2042.5
401,85,,,41.8,7.2,2121.7
410,100,,,40.5,8.0,2194.4
422,101,,,38.6,7.883,2289.0
434,100,,,36.0,8.145,2386.5
446,106,,,34.1,8.1,2484.6
454,108,,,33.4,8.0,2548.4
460,111,,,32.9,7.943,2595.8
470,105,,,33.3,7.144,2670.1
482,101,,,32.6,7.18,2749.9
491,94,,,32.3,6.633,2809.6
502,86,,,31.5,6.6,2884.1
511,85,,,30.0,7.054,2950.2
527,83,,,27.3,7.813,3075.2
532,87,,,26.6,8.023,3116.6
541,95,,,26.0,7.6,3185.7
550,96,,,26.1,7.511,3253.3
561,98,,,26.6,6.945,3329.7
572,94,,,28.1,6.143,3397.6
583,91,,,28.9,5.35,3456.3
590,91,,,28.7,5.543,3495.1
600,92,,,27.3,6.46,3559.7
613,92,,,22.5,8.244,3664.9
624,90,,,14.8,9.43,3767.4
632,85,,,4.6,12.3,3865.8
641,84,,,3.0,12.0,3976.4
652,84,,,5.0,7.289,4061.3
663,79,,,5.3,5.845,4125.6
676,82,,,4.1,6.669,4212.3
681,86,,,3.2,6.98,4247.2
690,87,,,3.3,7.378,4313.6
701,86,,,6.3,4.791,4366.3
713,91,,,9.3,2.708,4398.8
729,96,,,13.2,2.406,4437.3
737,99,,,15.2,2.506,4457.5
744,99,,,16.7,2.387,4473.1
750,93,,,17.8,2.2,4486.3
762,98,,,20.2,2.35,4514.5
770,98,,,21.9,2.475,4534.3
784,95,,,24.5,2.591,4570.2
790,84,,,25.6,2.46,4585.5
803,81,,,27.7,2.68,4619.9
816,85,,,29.7,3.45,4663.5
824,86,,,30.9,3.793,4695.4
832,88,,,31.5,3.45,4723.0
843,91,,,32.0,4.7,4769.5
851,91,,,31.9,4.833,4808.4
862,90,,,31.2,5.809,4872.3
870,93,,,30.7,6.325,4922.9
880,99,,,29.9,4.457,4974.0
891,98,,,29.1,6.788,5044.0
903,93,,,28.6,5.95,5115.4
913,90,,,29.7,5.94,5174.8
922,87,,,30.9,5.243,5222.0
932,97,,,31.3,5.086,5272.0
940,104,,,30.7,6.038,5320.3
950,112,,,31.1,6.2,5383.3
960,107,,,32.5,5.47,5438.0
977,93,,,34.5,5.333,5528.5
984,92,,,35.2,5.293,5566.0
994,93,,,35.8,5.512,5622.2
1005,98,,,36.9,5.086,5680.1
1014,99,,,38.1,4.8,5723.3
1022,99,,,39.4,4.54,5758.0
1031,97,,,40.9,3.994,5791.2
1040,96,,,42.3,3.506,5821.1
1054,92,,,44.5,3.433,5869.6
1062,99,,,45.8,3.462,5897.3
1071,102,,,47.0,3.188,5926.4
1086,109,,,49.1,3.467,5978.9
1092,106,,,49.8,3.438,5999.2
1101,107,,,50.7,3.622,6031.8
1114,120,,,51.8,3.962,6080.9
1120,119,,,52.4,4.085,6107.1
1133,118,,,55.0,2.717,6153.5
1141,116,,,56.7,2.814,6175.5
1151,110,,,58.2,3.267,6207.1
1164,109,,,60.2,3.52,6250.8
1171,109,,,61.4,3.5,6274.8
1180,104,,,62.9,3.933,6310.2
1195,107,,,65.2,3.673,6365.3
1200,113,,,65.8,3.617,6381.9
1210,118,,,66.6,3.362,6416.0
1222,117,,,67.7,3.488,6456.8
1232,115,,,68.6,4.07,6497.5
1240,115,,,69.1,4.075,6530.1
1252,110,,,69.8,4.608,6585.4
1260,109,,,70.3,4.825,6624.0
1270,110,,,70.0,4.98,6671.5
1280,106,,,68.9,6.133,6732.1
1292,107,,,68.7,2.66,6768.1
1303,105,,,69.7,3.609,6807.8
1310,105,,,70.4,4.069,6836.6
1323,102,,,68.9,5.431,6907.2
1330,100,,,64.8,7.2,6955.0
1342,105,,,60.3,2.7,7009.2
1352,105,,,60.0,0.1,7010.5
1364,109,,,57.0,5.109,7069.7
1373,109,,,49.6,10.033,7149.6
1381,108,,,44.2,6.68,7211.8
1393,107,,,44.0,0.688,7232.2
1403,108,,,44.0,3.167,7251.2
1411,103,,,42.0,5.587,7295.9
1420,102,,,38.8,7.933,7364.8
1430,102,,,37.4,6.12,7437.6
