time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,105,,,112.6,0.0,0.0
10,102,,,112.4,2.0,10.0
20,111,,,113.0,3.1,40.0
30,121,,,112.8,5.8,90.0
40,121,,,110.0,7.1,161.0
50,121,,,109.4,5.2,220.0
60,113,,,109.4,5.8,276.0
70,114,,,109.8,4.5,322.0
80,120,,,110.6,4.5,365.0
90,127,,,111.4,4.3,409.0
100,131,,,112.4,3.9,450.0
110,136,,,114.0,3.7,487.0
120,142,,,115.8,4.0,526.0
130,144,,,116.0,4.4,568.0
140,141,,,116.4,4.8,615.0
150,139,,,116.6,4.3,660.0
160,138,,,117.4,4.2,701.0
170,133,,,118.0,4.5,745.0
180,129,,,118.4,4.3,788.0
190,129,,,118.0,5.6,842.0
200,123,,,117.0,6.0,902.0
210,121,,,117.0,5.3,957.0
220,122,,,117.4,5.4,1010.0
230,125,,,117.2,6.1,1068.0
240,121,,,115.6,7.7,1142.0
250,119,,,114.0,7.6,1219.0
260,117,,,111.8,8.1,1296.0
270,116,,,109.4,8.8,1385.0
280,113,,,108.6,7.3,1460.0
290,115,,,107.0,8.0,1537.0
300,114,,,105.6,7.3,1613.0
310,124,,,106.2,4.9,1670.0
320,128,,,108.0,4.7,1716.0
330,127,,,107.2,6.5,1779.0
340,124,,,107.0,5.5,1835.0
350,129,,,107.6,5.2,1887.0
360,128,,,108.0,5.5,1941.0
370,126,,,107.4,7.1,2005.0
380,121,,,105.2,6.5,2076.0
390,121,,,106.6,4.8,2125.0
400,125,,,108.0,4.2,2168.0
410,133,,,109.4,3.4,2204.0
420,132,,,110.4,3.3,2239.0
430,135,,,111.6,3.5,2273.0
440,134,,,112.2,3.5,2309.0
450,132,,,113.0,3.1,2342.0
460,133,,,114.4,3.0,2372.0
470,138,,,116.0,2.7,2399.0
480,138,,,117.0,4.3,2437.0
490,134,,,113.6,9.0,2516.0
500,131,,,108.2,10.1,2617.0
510,131,,,107.4,8.0,2703.0
520,127,,,108.6,5.2,2761.0
530,126,,,109.6,3.9,2804.0
540,133,,,111.6,2.8,2835.0
550,137,,,113.2,2.6,2863.0
560,138,,,114.4,2.4,2888.0
570,139,,,116.0,2.0,2909.0
580,139,,,117.2,2.2,2930.0
590,138,,,118.4,2.4,2953.0
600,138,,,119.4,2.8,2981.0
610,136,,,120.0,3.2,3013.0
620,137,,,120.4,3.8,3050.0
630,134,,,120.4,4.7,3095.0
640,134,,,120.4,4.5,3142.0
650,137,,,121.2,4.1,3183.0
660,139,,,121.4,5.9,3236.0
670,136,,,119.4,6.8,3304.0
680,130,,,119.8,5.0,3362.0
690,132,,,120.6,4.4,3409.0
700,126,,,120.6,6.3,3467.0
710,130,,,117.0,8.9,3552.0
720,124,,,114.0,8.8,3643.0
730,124,,,113.4,7.7,3722.0
740,124,,,112.2,7.5,3797.0
750,127,,,112.8,6.3,3863.0
760,130,,,113.2,6.3,3927.0
770,134,,,113.2,6.5,3991.0
780,134,,,112.6,6.7,4058.0
790,128,,,112.2,6.0,4119.0
800,131,,,112.6,5.5,4176.0
810,129,,,111.6,7.0,4241.0
820,121,,,107.8,8.3,4324.0
830,123,,,106.2,8.0,4403.0
840,123,,,103.4,8.3,4488.0
850,124,,,103.4,6.1,4555.0
860,127,,,105.0,3.9,4599.0
870,135,,,107.0,2.7,4628.0
880,139,,,108.6,2.4,4652.0
890,143,,,110.0,2.4,4676.0
900,144,,,111.6,2.5,4701.0
910,145,,,112.6,2.7,4728.0
920,142,,,114.0,2.5,4753.0
930,139,,,115.0,3.2,4783.0
940,139,,,114.4,5.4,4831.0
950,134,,,113.6,5.7,4886.0
960,129,,,113.2,5.8,4943.0
970,124,,,111.0,6.1,5009.0
980,120,,,109.6,3.9,5048.0
990,112,,,108.4,6.1,5102.0
1000,118,,,105.8,8.7,5184.0
1010,115,,,103.2,8.7,5272.0
1020,120,,,102.4,8.5,5357.0
1030,130,,,102.2,7.4,5435.0
1040,130,,,102.4,6.8,5504.0
1050,135,,,102.4,6.9,5573.0
1060,137,,,102.0,7.5,5647.0
1070,138,,,101.6,7.5,5722.0
1080,137,,,101.0,7.5,5796.0
1090,137,,,101.2,7.3,5870.0
1100,136,,,101.0,6.8,5939.0
1110,134,,,101.4,6.4,6003.0
1120,139,,,101.8,5.6,6063.0
1130,137,,,102.6,5.5,6117.0
1140,128,,,101.6,6.8,6182.0
