time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,96,,,22.7,0.0,1.2
11,101,,,22.8,1.86,10.9
23,116,,,24.4,2.367,37.7
36,131,,,26.9,2.386,68.0
52,135,,,29.1,2.7,109.2
66,137,,,29.4,3.629,160.0
76,134,,,26.5,6.563,222.7
89,121,,,21.3,8.883,335.3
99,119,,,17.8,9.63,431.6
111,118,,,17.2,9.59,546.6
121,119,,,17.4,8.24,629.0
131,115,,,17.7,6.967,699.1
141,121,,,18.5,6.07,759.8
153,131,,,21.3,3.617,809.2
166,136,,,24.1,3.385,853.2
178,141,,,25.8,3.333,893.2
195,140,,,26.8,3.765,957.2
207,133,,,25.6,5.327,1020.4
217,126,,,23.9,7.567,1095.7
228,122,,,22.1,7.5,1178.2
238,118,,,20.8,8.57,1263.9
248,122,,,21.3,7.67,1340.6
260,129,,,22.1,6.175,1416.5
270,134,,,22.3,5.79,1474.4
282,130,,,21.6,6.125,1547.9
301,124,,,20.2,6.664,1672.4
311,123,,,19.0,6.967,1742.2
322,122,,,17.6,8.037,1828.1
333,120,,,17.8,7.2,1910.9
347,128,,,19.8,5.478,1990.2
357,132,,,20.8,3.87,2028.9
369,137,,,21.9,4.208,2079.4
381,137,,,22.3,4.042,2127.9
391,128,,,22.2,2.28,2150.7
406,131,,,22.2,4.307,2215.3
423,134,,,23.4,4.459,2291.1
433,129,,,24.4,4.47,2335.8
454,130,,,26.3,4.148,2422.9
465,135,,,25.3,6.189,2488.0
475,135,,,24.9,6.4,2552.1
486,130,,,23.8,7.188,2630.5
497,126,,,24.3,6.3,2703.4
507,125,,,24.0,7.02,2773.6
524,130,,,23.1,6.12,2878.8
538,129,,,21.1,6.979,2976.5
552,125,,,19.1,7.522,3080.6
566,130,,,18.9,6.986,3178.4
579,132,,,19.4,7.171,3268.3
589,137,,,20.2,3.8,3316.6
604,139,,,23.4,3.087,3362.9
620,143,,,26.0,2.762,3407.1
635,142,,,27.5,2.567,3445.6
647,142,,,29.0,2.833,3479.6
662,144,,,31.4,2.5,3517.1
677,144,,,33.2,2.407,3553.2
694,143,,,35.4,2.571,3596.9
706,151,,,37.3,1.586,3617.7
717,154,,,39.2,1.96,3639.7
729,152,,,40.0,3.025,3676.0
741,150,,,41.5,3.475,3717.7
754,149,,,43.8,2.915,3755.6
770,153,,,46.8,2.731,3799.3
780,152,,,48.3,2.48,3824.1
797,150,,,50.9,2.469,3865.6
808,150,,,52.5,2.429,3891.7
818,148,,,53.6,2.36,3915.3
828,147,,,54.5,2.73,3942.6
840,139,,,55.8,2.8,3975.1
855,137,,,57.6,2.35,4013.3
869,137,,,58.8,2.689,4050.6
882,132,,,60.0,2.313,4082.4
894,133,,,62.2,2.3,4110.0
904,140,,,64.2,1.888,4129.1
915,149,,,66.2,2.4,4152.3
931,154,,,68.9,2.233,4188.4
943,156,,,71.1,2.467,4218.0
955,157,,,73.5,1.855,4240.8
966,162,,,76.3,1.7,4264.0
976,164,,,79.1,2.28,4285.8
986,163,,,81.6,1.99,4305.7
1000,166,,,84.7,2.214,4336.7
1012,166,,,87.0,2.258,4363.8
1022,165,,,88.2,2.4,4388.2
1035,159,,,89.3,2.631,4422.4
1045,151,,,90.0,2.814,4450.5
1059,143,,,91.1,3.162,4496.4
1076,139,,,94.1,2.836,4546.2
1088,147,,,96.4,2.714,4579.0
1103,148,,,98.6,2.767,4620.5
1113,145,,,99.0,2.96,4650.1
1125,141,,,97.9,4.767,4707.3
1142,130,,,94.1,7.264,4824.7
1153,125,,,89.5,9.471,4923.4
1163,125,,,82.4,11.49,5038.3
1173,127,,,79.5,11.04,5152.5
1186,129,,,78.4,9.75,5282.0
1200,130,,,80.2,7.16,5390.8
1213,131,,,79.7,6.273,5471.3
1225,133,,,80.4,5.95,5544.9
1237,135,,,81.6,4.629,5603.0
1251,139,,,83.3,4.114,5660.6
1271,135,,,85.1,3.86,5737.8
1286,135,,,84.7,4.48,5805.0
1301,129,,,84.3,5.345,5884.3
1314,130,,,84.4,5.6,5956.7
1328,130,,,86.0,3.982,6017.5
1339,131,,,87.1,3.818,6059.5
1349,135,,,87.8,4.08,6100.3
1361,137,,,89.1,3.808,6146.0
1374,140,,,90.6,3.723,6194.4
1387,138,,,91.8,3.377,6238.3
1399,137,,,92.5,3.633,6281.9
1414,137,,,93.9,3.72,6337.7
1432,141,,,96.2,3.433,6399.5
1445,143,,,98.0,3.438,6444.2
1463,144,,,100.6,3.383,6505.1
1475,143,,,101.9,3.338,6544.8
1489,142,,,102.8,3.45,6593.1
1505,133,,,103.9,3.556,6652.2
1523,134,,,105.9,3.425,6713.5
1533,135,,,107.1,3.395,6747.3
1545,140,,,108.6,3.308,6787.0
1555,145,,,109.7,3.462,6821.0
1575,142,,,111.8,3.465,6890.3
1589,144,,,112.6,3.729,6942.5
1601,140,,,114.5,3.7,6986.9
1613,150,,,116.7,2.829,7023.3
1633,153,,,118.7,3.505,7093.0
1649,151,,,120.3,3.712,7152.4
1660,146,,,121.5,3.782,7194.0
