time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,80,,,4.5,0.0,0.0
10,99,,,4.6,3.04,27.1
20,116,,,4.7,2.546,50.0
30,125,,,5.1,2.86,81.1
40,130,,,5.2,2.624,108.2
50,134,,,5.1,3.24,139.8
60,136,,,5.3,2.428,167.9
70,132,,,5.8,2.82,196.0
80,133,,,6.9,2.621,222.5
90,138,,,8.3,2.409,246.8
100,143,,,9.1,2.546,275.0
110,143,,,10.0,2.777,302.7
120,144,,,10.6,2.84,334.0
130,142,,,11.1,2.999,361.5
140,146,,,12.4,2.78,386.9
150,149,,,12.1,3.1,420.6
160,152,,,11.2,3.1,451.2
170,146,,,10.5,2.72,479.9
180,145,,,10.1,2.867,509.9
190,138,,,10.0,2.538,536.2
200,137,,,10.0,2.66,563.3
210,134,,,10.2,2.899,590.7
220,138,,,10.2,2.984,620.1
230,142,,,10.2,2.538,646.0
240,141,,,10.2,2.86,674.8
250,143,,,10.1,2.86,705.7
260,144,,,10.0,2.769,733.3
270,142,,,10.0,3.18,764.6
280,142,,,10.0,2.773,795.0
290,142,,,9.8,2.751,823.1
300,144,,,9.8,3.112,854.1
310,144,,,10.0,3.228,884.8
320,146,,,10.4,2.7,913.6
330,149,,,12.7,2.258,940.9
340,156,,,15.0,2.56,966.4
350,161,,,16.3,2.36,991.9
360,163,,,17.0,2.703,1018.4
370,162,,,17.2,2.52,1044.1
380,159,,,17.3,3.2,1073.5
390,158,,,17.1,2.682,1101.5
400,155,,,15.8,2.83,1130.0
410,153,,,14.8,2.886,1159.6
420,149,,,15.4,3.0,1189.6
430,148,,,16.1,2.327,1214.1
440,149,,,15.8,2.701,1242.4
450,153,,,14.6,2.84,1270.4
460,152,,,13.3,2.919,1301.6
470,150,,,11.9,2.94,1331.7
480,146,,,10.6,2.857,1360.3
490,145,,,9.5,2.749,1388.4
500,139,,,8.7,2.779,1417.7
510,140,,,8.5,2.815,1446.7
520,141,,,8.3,3.202,1475.8
530,141,,,8.2,2.715,1501.8
540,141,,,8.1,3.64,1536.2
550,143,,,7.7,3.76,1578.6
560,142,,,7.6,2.748,1606.5
570,142,,,7.3,2.892,1634.8
580,139,,,7.1,2.68,1658.7
590,139,,,7.0,2.448,1683.1
600,145,,,7.1,2.798,1706.7
610,147,,,7.1,3.96,1746.8
620,150,,,7.3,3.02,1775.7
630,152,,,7.5,3.079,1805.8
640,152,,,7.7,3.061,1835.4
650,152,,,7.9,2.88,1864.2
660,151,,,8.1,2.94,1893.8
670,153,,,8.3,2.684,1920.8
680,153,,,8.5,2.924,1949.3
690,150,,,8.6,2.549,1975.8
700,148,,,8.7,2.553,2002.2
710,150,,,8.7,2.842,2030.8
720,150,,,8.7,2.74,2058.7
730,146,,,8.7,2.554,2083.8
740,146,,,8.7,2.785,2112.3
750,145,,,8.7,2.86,2140.6
760,144,,,8.6,2.88,2169.5
770,142,,,8.4,2.748,2196.8
780,144,,,8.1,3.1,2226.7
790,146,,,7.8,2.601,2254.2
800,146,,,7.6,2.783,2282.5
810,145,,,7.5,2.68,2309.8
820,142,,,7.4,2.378,2336.4
830,141,,,7.4,2.56,2361.8
840,143,,,7.3,3.0,2388.5
850,147,,,7.3,2.9,2417.3
860,150,,,7.2,2.822,2445.4
870,151,,,7.2,2.7,2473.4
880,150,,,7.2,2.551,2501.2
890,151,,,7.2,2.76,2528.7
900,151,,,7.2,2.784,2556.3
910,151,,,7.2,2.74,2583.4
920,148,,,7.3,2.6,2611.2
930,151,,,7.2,2.658,2638.7
940,146,,,7.2,2.746,2665.6
950,145,,,7.2,2.615,2693.0
960,147,,,7.2,2.585,2720.2
970,146,,,7.3,2.8,2748.1
980,146,,,7.3,2.941,2776.8
990,146,,,7.4,2.751,2803.9
1000,151,,,7.5,2.84,2831.5
1010,151,,,7.6,2.731,2858.8
1020,154,,,7.7,2.96,2887.9
1030,152,,,8.1,2.854,2915.1
1040,150,,,8.4,2.712,2941.8
1050,155,,,8.5,2.72,2968.5
1060,157,,,8.6,2.771,2996.2
1070,157,,,8.7,2.936,3023.9
1080,154,,,8.7,2.88,3052.2
1090,151,,,8.7,2.446,3078.9
1100,153,,,8.7,2.654,3105.8
1110,150,,,8.7,2.64,3132.0
1120,154,,,8.6,2.9,3160.1
1130,150,,,8.5,2.912,3188.8
1140,151,,,8.4,2.965,3218.2
1150,150,,,8.1,2.8,3245.6
1160,148,,,8.0,2.847,3274.3
1170,148,,,7.8,2.74,3302.2
1180,149,,,7.6,2.527,3329.2
1190,149,,,7.4,2.9,3357.1
1200,150,,,7.2,2.695,3385.2
1210,148,,,7.1,2.371,3412.3
1220,149,,,7.0,2.14,3440.3
1230,148,,,7.0,3.116,3471.1
1240,150,,,7.2,2.68,3498.5
1250,150,,,7.5,2.491,3524.8
1260,152,,,7.7,2.64,3551.5
1270,148,,,7.8,2.616,3577.4
1280,147,,,8.0,3.125,3604.8
1290,146,,,8.2,3.16,3635.5
1300,149,,,8.3,1.884,3668.1
1310,148,,,8.5,2.72,3694.2
1320,151,,,8.6,2.413,3718.9
1330,150,,,9.2,2.484,3745.3
1340,149,,,10.1,2.417,3770.3
1350,149,,,11.3,2.533,3795.3
1360,149,,,12.4,2.418,3819.2
1370,152,,,13.6,2.783,3845.0
1380,155,,,14.7,2.758,3870.8
1390,157,,,15.7,2.471,3895.5
1400,159,,,16.1,2.647,3920.9
1410,159,,,15.4,2.736,3948.6
1420,157,,,14.8,2.879,3977.7
1430,155,,,15.6,2.5,4003.6
1440,155,,,16.7,2.587,4029.3
1450,157,,,17.3,2.641,4054.6
1460,155,,,17.2,2.712,4080.4
1470,151,,,17.1,3.12,4109.7
1480,153,,,16.5,2.9,4139.4
1490,149,,,15.2,2.584,4165.1
1500,146,,,13.2,2.591,4190.9
1510,144,,,10.6,2.457,4213.1
1520,143,,,10.2,2.76,4241.3
1530,144,,,10.0,2.76,4269.0
1540,145,,,10.1,2.648,4297.3
1550,143,,,10.1,2.088,4323.0
1560,147,,,10.1,2.689,4351.2
1570,147,,,10.1,2.618,4381.2
1580,149,,,10.1,2.96,4409.5
1590,151,,,10.2,2.9,4439.1
1600,157,,,10.2,2.728,4466.7
1610,156,,,10.3,2.36,4491.4
1620,152,,,10.2,2.96,4521.3
1630,154,,,10.1,3.0,4550.8
1640,152,,,10.0,2.583,4577.5
1650,150,,,10.0,3.08,4608.8
1660,151,,,10.3,2.996,4637.6
1670,155,,,10.7,2.441,4664.3
1680,155,,,11.5,2.833,4696.6
1690,155,,,12.5,3.155,4724.9
1700,158,,,12.0,3.4,4756.3
1710,158,,,10.4,3.129,4786.5
1720,157,,,9.4,3.04,4816.9
1730,156,,,8.7,3.081,4846.7
1740,155,,,8.3,2.81,4874.9
1750,149,,,6.6,2.273,4900.8
