time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,87,,0,0.0,0.0,
11,91,,0,0.0,0.0,
21,98,,20,0.0,0.0,
30,99,,19,0.0,0.0,
40,104,,20,0.0,0.0,
51,112,,20,0.0,0.0,
62,114,,20,0.0,0.0,
70,116,,19,0.0,0.0,
81,117,,20,0.0,0.0,
90,116,,20,0.0,0.0,
100,116,,20,0.0,0.0,
110,112,,20,0.0,0.0,
121,113,,20,0.0,0.0,
130,112,,20,0.0,0.0,
140,112,,20,0.0,0.0,
150,121,,20,0.0,0.0,
160,128,,20,0.0,0.0,
170,129,,20,0.0,0.0,
180,128,,20,0.0,0.0,
190,124,,20,0.0,0.0,
200,127,,20,0.0,0.0,
210,134,,20,0.0,0.0,
225,135,,19,0.0,0.0,
230,134,,20,0.0,0.0,
240,137,,20,0.0,0.0,
252,142,,20,0.0,0.0,
260,142,,20,0.0,0.0,
271,137,,19,0.0,0.0,
281,137,,20,0.0,0.0,
290,135,,20,0.0,0.0,
303,133,,20,0.0,0.0,
310,135,,21,0.0,0.0,
330,138,,20,0.0,0.0,
344,140,,19,0.0,0.0,
354,139,,20,0.0,0.0,
365,140,,20,0.0,0.0,
376,141,,20,0.0,0.0,
382,142,,20,0.0,0.0,
394,143,,20,0.0,0.0,
400,143,,21,0.0,0.0,
412,143,,20,0.0,0.0,
420,143,,20,0.0,0.0,
435,143,,20,0.0,0.0,
446,142,,20,0.0,0.0,
450,142,,20,0.0,0.0,
465,143,,20,0.0,0.0,
474,144,,20,0.0,0.0,
482,144,,20,0.0,0.0,
492,145,,19,0.0,0.0,
503,143,,20,0.0,0.0,
527,144,,20,0.0,0.0,
530,143,,20,0.0,0.0,
542,145,,20,0.0,0.0,
556,147,,20,0.0,0.0,
564,149,,20,0.0,0.0,
571,146,,20,0.0,0.0,
595,145,,20,0.0,0.0,
617,144,,20,0.0,0.0,
621,145,,19,0.0,0.0,
634,144,,20,0.0,0.0,
642,143,,20,0.0,0.0,
652,142,,20,0.0,0.0,
663,142,,20,0.0,0.0,
672,143,,21,0.0,0.0,
684,143,,20,0.0,0.0,
694,144,,20,0.0,0.0,
703,145,,20,0.0,0.0,
711,146,,20,0.0,0.0,
729,145,,20,0.0,0.0,
730,144,,20,0.0,0.0,
745,147,,20,0.0,0.0,
750,147,,20,0.0,0.0,
762,145,,20,0.0,0.0,
782,146,,20,0.0,0.0,
796,145,,20,0.0,0.0,
801,144,,20,0.0,0.0,
810,144,,20,0.0,0.0,
830,145,,20,0.0,0.0,
847,145,,20,0.0,0.0,
855,144,,20,0.0,0.0,
862,144,,20,0.0,0.0,
870,142,,20,0.0,0.0,
880,145,,20,0.0,0.0,
898,147,,20,0.0,0.0,
907,147,,20,0.0,0.0,
911,146,,20,0.0,0.0,
939,147,,20,0.0,0.0,
941,148,,20,0.0,0.0,
951,147,,20,0.0,0.0,
976,145,,20,0.0,0.0,
984,147,,20,0.0,0.0,
992,147,,20,0.0,0.0,
1004,147,,21,0.0,0.0,
1020,149,,20,0.0,0.0,
1036,150,,20,0.0,0.0,
1041,151,,20,0.0,0.0,
1050,149,,21,0.0,0.0,
1062,150,,21,0.0,0.0,
1083,149,,20,0.0,0.0,
1095,150,,20,0.0,0.0,
1117,151,,20,0.0,0.0,
1123,152,,20,0.0,0.0,
1154,151,,20,0.0,0.0,
1172,151,,20,0.0,0.0,
1180,151,,20,0.0,0.0,
1195,151,,20,0.0,0.0,
1205,151,,20,0.0,0.0,
1210,151,,23,0.0,0.0,
1221,144,,0,0.0,0.0,
1230,140,,0,0.0,0.0,
1242,134,,0,0.0,0.0,
1252,127,,0,0.0,0.0,
1264,128,,0,0.0,0.0,
1274,126,,0,0.0,0.0,
1280,122,,0,0.0,0.0,
1290,122,,0,0.0,0.0,
1300,112,,0,0.0,0.0,
1313,106,,0,0.0,0.0,
1322,116,,0,0.0,0.0,
1331,118,,24,0.0,0.0,
1345,123,,19,0.0,0.0,
1353,125,,20,0.0,0.0,
1360,129,,21,0.0,0.0,
1380,136,,20,0.0,0.0,
1394,136,,20,0.0,0.0,
1402,138,,20,0.0,0.0,
1410,138,,20,0.0,0.0,
1420,137,,21,0.0,0.0,
1436,140,,20,0.0,0.0,
1440,141,,20,0.0,0.0,
1452,143,,20,0.0,0.0,
1472,144,,20,0.0,0.0,
1483,141,,20,0.0,0.0,
1492,144,,20,0.0,0.0,
1502,144,,20,0.0,0.0,
1512,143,,20,0.0,0.0,
1522,145,,20,0.0,0.0,
1530,144,,20,0.0,0.0,
1542,145,,20,0.0,0.0,
1564,144,,20,0.0,0.0,
1582,144,,20,0.0,0.0,
1594,144,,20,0.0,0.0,
1604,143,,20,0.0,0.0,
1613,144,,20,0.0,0.0,
1626,146,,20,0.0,0.0,
1635,149,,21,0.0,0.0,
1642,147,,20,0.0,0.0,
1651,146,,20,0.0,0.0,
1670,144,,20,0.0,0.0,
1700,144,,20,0.0,0.0,
1710,143,,20,0.0,0.0,
1723,144,,20,0.0,0.0,
1733,145,,20,0.0,0.0,
1742,144,,20,0.0,0.0,
1751,144,,21,0.0,0.0,
1765,146,,20,0.0,0.0,
1772,147,,20,0.0,0.0,
1787,147,,20,0.0,0.0,
1790,148,,20,0.0,0.0,
1801,147,,20,0.0,0.0,
1815,147,,20,0.0,0.0,
1825,147,,20,0.0,0.0,
1834,146,,20,0.0,0.0,
1846,146,,20,0.0,0.0,
1855,147,,21,0.0,0.0,
1861,150,,20,0.0,0.0,
1870,151,,20,0.0,0.0,
1887,150,,20,0.0,0.0,
1890,149,,20,0.0,0.0,
1917,150,,20,0.0,0.0,
