time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,79,,,,0.0,
10,86,,,,0.0,
20,100,,,,0.0,
30,119,,,,0.0,
40,125,,,,0.0,
50,131,,,,0.0,
60,133,,,,0.0,
70,133,,,,0.0,
80,132,,,,0.0,
90,132,,,,0.0,
100,134,,,,0.0,
110,134,,,,0.0,
120,137,,,,0.0,
130,138,,,,0.0,
140,135,,,,0.0,
150,136,,,,0.0,
160,136,,,,0.0,
170,138,,,,0.0,
181,137,,,,0.0,
191,136,,,,0.0,
201,135,,,,0.0,
211,135,,,,0.0,
221,138,,,,0.0,
231,138,,,,0.0,
241,135,,,,0.0,
251,137,,,,0.0,
261,139,,,,0.0,
271,139,,,,0.0,
281,139,,,,0.0,
291,139,,,,0.0,
301,140,,,,0.0,
311,142,,,,0.0,
321,144,,,,0.0,
331,145,,,,0.0,
341,145,,,,0.0,
351,145,,,,0.0,
361,146,,,,0.0,
371,148,,,,0.0,
381,150,,,,0.0,
391,148,,,,0.0,
401,149,,,,0.0,
411,148,,,,0.0,
422,150,,,,0.0,
432,150,,,,0.0,
442,150,,,,0.0,
452,152,,,,0.0,
462,152,,,,0.0,
472,152,,,,0.0,
482,150,,,,0.0,
492,151,,,,0.0,
502,152,,,,0.0,
512,151,,,,0.0,
522,150,,,,0.0,
532,149,,,,0.0,
542,150,,,,0.0,
552,153,,,,0.0,
562,154,,,,0.0,
572,156,,,,0.0,
582,157,,,,0.0,
592,156,,,,0.0,
602,158,,,,0.0,
