time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,92,,,8.8,0.0,0.0
10,92,,,8.6,5.8,39.0
20,92,,,8.0,6.0,96.0
30,102,,,7.6,5.7,155.0
40,109,,,9.6,4.1,199.0
59,108,,,12.6,1.207,230.3
69,109,,,12.6,4.1,268.5
79,109,,,12.8,5.7,320.5
89,109,,,9.4,8.5,400.5
99,111,,,8.2,7.2,478.0
109,114,,,8.4,7.3,548.5
119,120,,,8.0,6.4,616.0
129,121,,,9.6,5.6,674.0
139,117,,,11.6,5.4,728.0
149,117,,,12.6,4.8,778.0
159,117,,,13.6,4.0,821.0
169,115,,,12.8,5.6,870.0
179,120,,,12.8,6.2,931.0
189,126,,,13.4,5.8,989.0
199,128,,,13.8,5.7,1047.5
209,128,,,14.2,5.0,1098.0
219,127,,,14.8,5.7,1154.5
229,128,,,14.6,5.8,1214.0
239,128,,,14.4,5.4,1271.0
249,127,,,14.4,5.0,1317.0
259,125,,,14.0,2.6,1357.0
269,123,,,13.8,4.9,1391.5
279,120,,,14.4,4.5,1435.5
289,120,,,14.4,5.0,1481.0
299,120,,,14.2,4.8,1533.0
309,127,,,13.8,3.6,1577.0
319,128,,,14.2,3.1,1597.5
329,125,,,13.2,5.8,1651.0
339,127,,,12.8,5.6,1709.0
349,128,,,12.6,4.8,1763.0
359,126,,,12.6,5.6,1810.0
369,128,,,12.0,6.3,1872.5
379,129,,,11.6,6.8,1939.0
389,129,,,11.0,6.1,2003.5
399,129,,,10.6,6.0,2064.0
409,133,,,10.8,6.1,2124.5
419,136,,,9.6,6.7,2191.5
429,135,,,8.4,7.2,2262.0
439,137,,,8.6,6.2,2328.0
449,136,,,10.8,2.085,2358.4
481,124,,,12.0,0.553,2374.5
491,119,,,12.4,5.2,2425.0
501,118,,,13.8,5.8,2480.0
511,119,,,10.4,7.8,2553.0
521,123,,,7.6,6.8,2623.0
531,124,,,8.8,5.9,2684.5
541,131,,,9.2,4.4,2733.0
551,131,,,10.2,0.8,2752.0
895,99,,,11.2,0.01,2755.3
905,103,,,11.0,3.4,2782.0
915,104,,,11.8,1.4,2802.0
925,107,,,11.8,4.4,2844.0
935,114,,,13.2,3.8,2883.0
945,124,,,15.0,4.1,2922.5
955,124,,,17.2,3.3,2955.5
965,127,,,19.6,3.4,2989.0
975,125,,,21.8,2.5,3016.5
985,123,,,24.2,2.5,3041.5
995,117,,,26.6,2.3,3065.5
1005,122,,,28.8,2.6,3090.0
1015,126,,,30.4,2.8,3119.0
1025,133,,,31.6,2.7,3144.5
1035,132,,,31.0,4.9,3190.5
1045,137,,,28.4,6.2,3252.0
1055,137,,,27.2,5.8,3311.0
1065,138,,,29.0,5.5,3367.5
1075,134,,,31.0,5.0,3418.0
1085,130,,,32.8,4.3,3457.5
1095,132,,,31.2,7.8,3528.0
1105,134,,,25.8,9.9,3621.5
1115,131,,,20.8,8.8,3717.0
1125,134,,,24.2,5.7,3782.5
1135,136,,,25.4,5.8,3839.0
1145,137,,,24.8,6.0,3899.0
1155,140,,,26.0,6.5,3960.5
1165,140,,,29.8,2.7,3994.5
1175,140,,,33.4,2.9,4023.5
1185,140,,,36.0,3.0,4053.0
1195,140,,,38.8,3.4,4086.0
1205,140,,,40.8,3.5,4120.5
1215,140,,,42.0,3.5,4155.5
1225,140,,,42.6,4.7,4198.5
1235,140,,,42.6,4.8,4246.0
1245,140,,,43.2,4.7,4292.5
1255,140,,,42.0,6.8,4354.0
1265,140,,,37.6,8.3,4433.5
1275,140,,,33.2,8.4,4519.0
1285,140,,,30.8,10.4,4618.0
1295,140,,,25.2,4.7,4694.5
1305,140,,,23.8,6.2,4741.0
1315,140,,,20.6,4.4,4793.0
1325,140,,,17.6,7.9,4864.5
1335,140,,,13.8,8.3,4947.5
1345,140,,,12.0,8.5,5030.5
1355,140,,,7.8,9.1,5124.5
1365,140,,,8.0,7.1,5199.5
1375,140,,,8.4,2.1,5243.5
