time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,90,,,0.0,0.0,
10,96,,,0.0,0.0,
20,109,,,0.0,0.0,
30,119,,,0.0,0.0,
41,114,,,0.0,0.0,
56,117,,,0.0,0.0,
66,116,,,0.0,0.0,
81,118,,,0.0,0.0,
93,120,,,0.0,0.0,
105,120,,,0.0,0.0,
115,122,,,0.0,0.0,
128,125,,,0.0,0.0,
140,129,,,0.0,0.0,
151,126,,,0.0,0.0,
161,121,,,0.0,0.0,
172,125,,,0.0,0.0,
183,126,,,0.0,0.0,
199,129,,,0.0,0.0,
210,127,,,0.0,0.0,
222,128,,,0.0,0.0,
236,130,,,0.0,0.0,
246,129,,,0.0,0.0,
257,128,,,0.0,0.0,
269,128,,,0.0,0.0,
279,126,,,0.0,0.0,
290,132,,,0.0,0.0,
300,133,,,0.0,0.0,
312,135,,,0.0,0.0,
322,134,,,0.0,0.0,
332,134,,,0.0,0.0,
343,135,,,0.0,0.0,
363,131,,,0.0,0.0,
374,133,,,0.0,0.0,
386,136,,,0.0,0.0,
397,135,,,0.0,0.0,
407,134,,,0.0,0.0,
417,135,,,0.0,0.0,
429,135,,,0.0,0.0,
439,133,,,0.0,0.0,
449,135,,,0.0,0.0,
463,134,,,0.0,0.0,
481,135,,,0.0,0.0,
496,139,,,0.0,0.0,
516,139,,,0.0,0.0,
533,139,,,0.0,0.0,
545,138,,,0.0,0.0,
556,137,,,0.0,0.0,
566,135,,,0.0,0.0,
576,143,,,0.0,0.0,
589,141,,,0.0,0.0,
600,141,,,0.0,0.0,
610,135,,,0.0,0.0,
624,138,,,0.0,0.0,
634,139,,,0.0,0.0,
644,132,,,0.0,0.0,
656,135,,,0.0,0.0,
667,137,,,0.0,0.0,
679,136,,,0.0,0.0,
693,139,,,0.0,0.0,
704,139,,,0.0,0.0,
718,136,,,0.0,0.0,
729,139,,,0.0,0.0,
739,139,,,0.0,0.0,
749,140,,,0.0,0.0,
759,137,,,0.0,0.0,
769,138,,,0.0,0.0,
780,136,,,0.0,0.0,
790,135,,,0.0,0.0,
800,140,,,0.0,0.0,
816,141,,,0.0,0.0,
827,139,,,0.0,0.0,
839,142,,,0.0,0.0,
853,141,,,0.0,0.0,
863,138,,,0.0,0.0,
873,139,,,0.0,0.0,
886,143,,,0.0,0.0,
901,138,,,0.0,0.0,
912,133,,,0.0,0.0,
923,135,,,0.0,0.0,
934,135,,,0.0,0.0,
946,137,,,0.0,0.0,
956,139,,,0.0,0.0,
968,138,,,0.0,0.0,
986,141,,,0.0,0.0,
999,143,,,0.0,0.0,
1009,140,,,0.0,0.0,
1020,146,,,0.0,0.0,
1034,141,,,0.0,0.0,
1046,138,,,0.0,0.0,
1057,137,,,0.0,0.0,
1071,133,,,0.0,0.0,
1081,137,,,0.0,0.0,
1091,142,,,0.0,0.0,
1105,140,,,0.0,0.0,
1115,138,,,0.0,0.0,
1129,138,,,0.0,0.0,
1142,140,,,0.0,0.0,
1153,138,,,0.0,0.0,
1167,137,,,0.0,0.0,
1178,136,,,0.0,0.0,
1188,138,,,0.0,0.0,
1198,139,,,0.0,0.0,
1208,140,,,0.0,0.0,
1219,139,,,0.0,0.0,
1233,140,,,0.0,0.0,
1245,141,,,0.0,0.0,
1262,139,,,0.0,0.0,
1277,137,,,0.0,0.0,
1288,145,,,0.0,0.0,
1302,141,,,0.0,0.0,
1315,137,,,0.0,0.0,
1326,141,,,0.0,0.0,
1337,142,,,0.0,0.0,
1348,139,,,0.0,0.0,
1359,143,,,0.0,0.0,
1372,142,,,0.0,0.0,
1382,140,,,0.0,0.0,
1396,141,,,0.0,0.0,
1406,140,,,0.0,0.0,
1416,139,,,0.0,0.0,
1428,139,,,0.0,0.0,
1438,138,,,0.0,0.0,
1450,138,,,0.0,0.0,
1462,143,,,0.0,0.0,
1475,139,,,0.0,0.0,
1487,139,,,0.0,0.0,
1497,140,,,0.0,0.0,
1507,139,,,0.0,0.0,
1519,140,,,0.0,0.0,
1531,142,,,0.0,0.0,
1548,142,,,0.0,0.0,
1560,141,,,0.0,0.0,
1570,139,,,0.0,0.0,
1581,137,,,0.0,0.0,
1591,141,,,0.0,0.0,
1608,140,,,0.0,0.0,
1618,136,,,0.0,0.0,
1628,140,,,0.0,0.0,
1648,147,,,0.0,0.0,
1660,142,,,0.0,0.0,
1671,144,,,0.0,0.0,
1681,142,,,0.0,0.0,
1693,143,,,0.0,0.0,
1705,141,,,0.0,0.0,
1716,138,,,0.0,0.0,
1729,139,,,0.0,0.0,
1745,141,,,0.0,0.0,
1756,146,,,0.0,0.0,
1768,145,,,0.0,0.0,
1778,145,,,0.0,0.0,
1794,142,,,0.0,0.0,
1807,139,,,0.0,0.0,
1817,139,,,0.0,0.0,
1827,136,,,0.0,0.0,
1840,137,,,0.0,0.0,
1856,135,,,0.0,0.0,
1866,137,,,0.0,0.0,
1877,138,,,0.0,0.0,
1888,140,,,0.0,0.0,
1898,141,,,0.0,0.0,
1908,142,,,0.0,0.0,
1919,140,,,0.0,0.0,
1930,138,,,0.0,0.0,
1944,141,,,0.0,0.0,
1957,143,,,0.0,0.0,
1969,142,,,0.0,0.0,
1980,140,,,0.0,0.0,
1990,134,,,0.0,0.0,
2000,135,,,0.0,0.0,
2011,136,,,0.0,0.0,
2027,135,,,0.0,0.0,
2037,139,,,0.0,0.0,
2047,139,,,0.0,0.0,
2058,139,,,0.0,0.0,
2069,141,,,0.0,0.0,
2086,140,,,0.0,0.0,
2097,147,,,0.0,0.0,
2107,150,,,0.0,0.0,
2121,143,,,0.0,0.0,
2133,135,,,0.0,0.0,
2148,138,,,0.0,0.0,
