time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,98,0,92,0.0,0.0,0.0
10,101,144,89,0.0,5.7,50.0
20,113,140,78,0.0,6.9,112.0
30,126,140,82,0.0,7.6,188.0
40,132,139,84,0.0,6.5,259.0
50,136,140,85,0.0,6.7,326.0
60,138,139,86,0.0,6.6,393.0
70,137,140,86,0.0,6.5,459.0
80,137,140,84,0.0,6.5,524.0
90,134,140,85,0.0,6.3,590.0
100,135,139,86,0.0,6.9,658.0
110,142,140,86,0.0,6.4,722.0
120,138,140,84,0.0,6.7,790.0
130,133,140,84,0.0,6.7,856.0
140,135,140,85,0.0,6.7,920.0
150,139,139,88,0.0,7.1,988.0
160,134,140,86,0.0,6.3,1053.0
170,134,139,84,0.0,6.5,1119.0
180,133,140,85,0.0,6.6,1186.0
190,129,139,85,0.0,6.7,1252.0
200,129,139,87,0.0,7.1,1321.0
210,136,139,87,0.0,6.5,1387.0
220,132,139,87,0.0,6.6,1454.0
230,133,140,86,0.0,6.5,1521.0
240,132,139,87,0.0,6.6,1588.0
250,135,139,88,0.0,6.7,1656.0
260,137,139,86,0.0,7.5,1731.0
270,133,140,86,0.0,7.5,1807.0
280,131,140,85,0.0,7.3,1881.0
290,131,139,84,0.0,7.5,1956.0
300,132,140,86,0.0,7.5,2031.0
310,134,140,86,0.0,7.3,2106.0
320,138,139,82,0.0,7.2,2178.0
330,143,140,80,0.0,7.7,2253.0
340,137,139,81,0.0,7.3,2325.0
350,137,140,83,0.0,7.5,2400.0
360,138,139,84,0.0,7.6,2476.0
370,134,140,84,0.0,7.9,2553.0
380,134,140,83,0.0,7.5,2627.0
390,134,140,86,0.0,7.6,2703.0
400,133,139,85,0.0,7.5,2780.0
410,133,139,84,0.0,7.5,2856.0
420,131,140,85,0.0,7.7,2932.0
430,131,139,82,0.0,7.0,3007.0
440,131,139,85,0.0,7.9,3084.0
450,130,140,84,0.0,7.5,3158.0
460,133,140,85,0.0,7.6,3234.0
470,136,139,82,0.0,7.5,3310.0
480,136,140,81,0.0,7.4,3382.0
490,136,141,81,0.0,7.5,3456.0
500,136,139,83,0.0,6.9,3528.0
510,136,139,82,0.0,7.3,3603.0
520,138,139,86,0.0,7.8,3680.0
530,137,139,86,0.0,7.9,3758.0
540,134,140,83,0.0,7.5,3834.0
550,133,140,83,0.0,7.3,3909.0
560,129,140,84,0.0,7.9,3987.0
570,132,140,82,0.0,7.5,4061.0
580,135,140,79,0.0,7.3,4134.0
590,136,140,79,0.0,7.5,4207.0
600,137,139,79,0.0,7.3,4278.0
610,139,139,81,0.0,7.2,4349.0
620,137,140,86,0.0,8.0,4426.0
630,136,140,86,0.0,7.7,4502.0
640,134,140,85,0.0,7.7,4579.0
650,134,139,85,0.0,8.1,4658.0
660,132,139,86,0.0,8.4,4734.0
670,133,139,84,0.0,7.7,4809.0
680,135,139,80,0.0,7.2,4881.0
690,137,139,81,0.0,7.6,4955.0
700,138,139,79,0.0,7.1,5025.0
710,137,140,84,0.0,7.5,5099.0
720,139,139,84,0.0,7.6,5175.0
730,132,139,86,0.0,7.5,5252.0
740,133,139,88,0.0,7.9,5331.0
750,131,140,86,0.0,7.5,5409.0
760,132,140,87,0.0,7.3,5486.0
770,131,140,85,0.0,7.4,5562.0
780,132,139,87,0.0,8.2,5642.0
790,130,139,84,0.0,7.5,5716.0
800,129,140,83,0.0,7.7,5793.0
810,133,140,83,0.0,7.8,5869.0
820,130,139,83,0.0,7.6,5943.0
830,131,139,83,0.0,7.2,6017.0
840,131,139,85,0.0,7.7,6094.0
850,132,140,83,0.0,7.7,6171.0
860,134,140,83,0.0,7.1,6247.0
870,135,140,86,0.0,7.7,6323.0
