time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,102,,,49.6,0.0,0.0
10,99,,,49.8,3.3,27.0
20,112,,,50.2,4.2,70.0
30,116,,,49.2,5.2,119.0
40,128,,,50.0,5.2,171.0
50,131,,,50.8,5.4,224.0
60,131,,,51.0,5.6,280.0
70,133,,,51.0,5.6,337.0
80,133,,,52.0,5.4,390.0
90,128,,,52.0,6.2,449.0
100,126,,,50.4,7.0,516.0
110,124,,,50.8,6.1,580.0
120,125,,,52.6,5.9,636.0
130,130,,,51.6,6.7,701.0
140,131,,,51.4,6.4,767.0
150,125,,,52.8,6.6,830.0
160,127,,,52.0,7.5,905.0
170,130,,,51.4,6.9,974.0
180,133,,,51.0,6.5,1039.0
190,133,,,49.8,6.3,1102.0
200,135,,,50.0,6.0,1161.0
210,136,,,49.8,6.7,1226.0
220,137,,,49.4,7.6,1299.0
230,134,,,49.0,7.5,1375.0
240,135,,,49.2,7.3,1448.0
250,135,,,50.0,5.7,1506.0
260,138,,,50.8,6.6,1571.0
270,135,,,51.4,6.1,1631.0
280,135,,,51.4,6.8,1698.0
290,130,,,51.6,6.6,1766.0
300,127,,,52.2,6.2,1828.0
310,125,,,52.6,6.3,1892.0
320,131,,,52.0,7.6,1964.0
330,133,,,51.6,7.5,2040.0
340,135,,,51.6,7.0,2112.0
350,139,,,52.2,7.2,2183.0
360,141,,,52.4,7.3,2256.0
370,138,,,53.0,6.7,2325.0
380,139,,,52.8,7.2,2396.0
390,140,,,52.2,7.6,2470.0
400,138,,,51.8,8.6,2551.0
410,132,,,49.8,8.6,2639.0
420,125,,,49.0,8.1,2721.0
430,125,,,50.0,8.4,2804.0
440,124,,,49.2,8.7,2891.0
450,125,,,48.6,8.6,2977.0
460,130,,,49.0,8.5,3063.0
470,130,,,49.2,8.5,3148.0
480,133,,,49.2,7.8,3228.0
490,131,,,49.2,7.9,3305.0
500,134,,,48.4,7.5,3381.0
510,137,,,48.4,8.4,3462.0
520,134,,,48.8,8.7,3548.0
530,134,,,49.2,8.2,3630.0
540,134,,,49.6,8.0,3710.0
550,136,,,49.0,8.2,3792.0
560,139,,,49.0,8.3,3875.0
570,138,,,48.8,8.3,3959.0
580,139,,,49.0,8.3,4043.0
590,138,,,50.0,8.0,4124.0
600,136,,,51.2,7.7,4200.0
610,134,,,51.0,7.7,4277.0
620,133,,,50.8,7.8,4356.0
630,135,,,51.0,7.9,4435.0
640,138,,,51.4,7.5,4512.0
650,137,,,51.6,7.5,4588.0
660,142,,,52.2,7.0,4660.0
670,144,,,52.4,7.3,4734.0
680,143,,,52.0,7.6,4811.0
690,143,,,53.0,7.2,4881.0
700,141,,,52.8,7.3,4955.0
710,144,,,53.4,6.9,5022.0
720,142,,,52.8,7.0,5092.0
730,140,,,52.4,7.9,5167.0
740,137,,,50.8,8.3,5252.0
750,132,,,51.2,7.6,5328.0
760,135,,,52.0,7.1,5402.0
770,137,,,53.4,6.3,5467.0
780,140,,,53.8,6.0,5527.0
790,139,,,55.0,6.5,5591.0
800,141,,,55.2,7.5,5664.0
810,141,,,55.0,6.7,5732.0
820,138,,,54.6,7.7,5807.0
830,135,,,53.8,6.9,5878.0
840,137,,,54.0,6.5,5942.0
850,139,,,55.4,6.3,6004.0
860,140,,,56.0,6.3,6068.0
