time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,98,,,5.8,0.0,0.0
10,98,,,6.2,2.2,11.0
20,98,,,6.4,4.7,51.0
30,98,,,7.4,3.8,92.0
40,98,,,8.6,3.9,132.0
50,104,,,9.4,3.8,171.0
60,112,,,10.6,4.0,211.0
70,121,,,11.8,1.9,234.0
80,128,,,12.6,3.9,271.0
90,135,,,14.8,4.4,314.0
100,133,,,14.6,5.9,369.0
110,134,,,13.6,6.7,435.0
120,134,,,13.4,6.3,499.0
130,135,,,15.6,4.8,549.0
140,137,,,16.8,4.8,598.0
150,133,,,19.8,1.468,626.3
186,119,,,20.8,0.423,641.6
196,118,,,20.2,7.4,699.0
206,121,,,15.6,9.2,789.0
216,117,,,13.6,7.7,868.5
226,118,,,14.6,7.5,943.5
236,126,,,12.4,7.9,1022.5
246,129,,,11.8,7.2,1096.0
256,124,,,10.6,6.9,1163.5
266,120,,,13.6,3.9,1208.5
276,121,,,17.4,3.8,1247.0
286,129,,,20.2,2.7,1277.5
296,129,,,23.2,2.6,1304.0
306,128,,,26.8,2.6,1331.0
316,129,,,29.8,3.0,1360.0
326,131,,,32.0,3.5,1394.5
336,132,,,33.0,2.4,1423.0
346,136,,,30.2,9.2,1497.0
356,135,,,16.0,11.2,1616.0
366,130,,,14.6,6.5,1681.5
376,126,,,14.0,6.6,1746.0
386,123,,,13.6,2.4,1791.0
396,120,,,13.6,6.2,1843.0
406,115,,,10.8,8.2,1923.0
416,110,,,9.4,4.4,1981.0
426,111,,,9.6,4.3,2018.5
436,109,,,8.6,4.7,2066.5
446,105,,,8.0,5.4,2119.0
456,108,,,8.2,6.7,2177.5
466,108,,,6.2,6.7,2250.5
476,104,,,9.4,4.6,2302.0
486,110,,,11.6,6.2,2355.0
496,110,,,7.4,8.9,2439.5
506,113,,,5.4,7.7,2524.5
516,111,,,6.0,4.2,2577.0
526,114,,,6.6,5.7,2630.5
536,117,,,7.4,5.6,2687.0
546,114,,,7.2,5.1,2740.5
572,103,,,8.2,0.434,2758.5
582,98,,,7.2,5.6,2810.0
592,104,,,6.4,6.8,2876.0
602,108,,,6.4,6.1,2939.5
612,113,,,6.8,6.5,3001.5
622,119,,,7.0,6.5,3065.5
632,116,,,7.4,6.4,3130.0
642,114,,,7.6,6.7,3195.5
652,118,,,8.2,6.5,3260.5
662,121,,,8.4,6.4,3327.0
672,119,,,8.8,4.5,3373.5
682,117,,,9.2,4.6,3415.0
692,120,,,8.8,6.0,3472.0
702,116,,,9.6,5.6,3531.0
725,106,,,10.4,0.81,3557.2
735,109,,,10.2,4.8,3596.0
745,110,,,9.4,7.1,3664.5
755,110,,,10.6,6.7,3731.5
765,118,,,12.8,6.1,3792.5
775,124,,,13.6,5.9,3852.5
785,120,,,14.4,0.453,3874.3
800,113,,,14.4,0.755,3886.4
810,108,,,13.4,3.2,3916.0
820,105,,,12.4,1.7,3941.5
830,106,,,10.6,7.0,3999.0
840,107,,,8.0,4.9,4058.5
852,107,,,7.6,1.727,4077.7
862,110,,,6.4,7.3,4143.5
872,114,,,5.6,5.6,4208.0
882,118,,,4.6,6.5,4267.5
892,120,,,4.6,4.6,4323.0
902,117,,,6.0,2.0,4343.0
912,120,,,5.4,5.3,4400.0
922,124,,,9.0,4.9,4447.0
932,127,,,8.2,6.5,4504.0
942,125,,,3.2,6.1,4565.0
952,121,,,2.4,2.6,4604.0
962,116,,,1.2,6.1,4659.0
972,122,,,1.8,6.3,4722.0
982,127,,,1.8,6.1,4783.0
992,130,,,3.2,6.2,4845.0
1002,133,,,4.6,5.4,4901.0
1012,129,,,7.0,1.078,4924.9
1064,109,,,8.6,0.214,4936.2
1074,107,,,8.0,5.5,4976.5
1084,109,,,3.0,7.5,5049.5
1094,110,,,2.6,6.5,5115.5
1104,117,,,3.2,5.3,5171.5
1114,117,,,3.8,3.8,5210.0
1124,114,,,4.0,2.4,5243.0
