time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,110,,,92.0,0.0,0.0
10,112,,,91.0,6.4,56.0
20,120,,,90.0,5.9,120.0
30,130,,,92.6,3.5,161.0
40,135,,,95.4,3.2,192.0
50,135,,,96.2,4.6,233.0
60,136,,,95.0,6.7,295.0
70,133,,,90.6,9.1,385.0
80,130,,,91.8,4.8,446.0
90,131,,,95.0,4.0,486.0
100,125,,,96.0,5.0,527.0
110,124,,,89.6,9.2,614.0
120,114,,,87.8,7.5,696.0
130,122,,,89.0,6.0,759.0
140,120,,,89.6,7.2,827.0
150,122,,,86.6,8.9,912.0
160,121,,,84.6,8.6,999.0
170,120,,,85.8,7.1,1073.0
180,121,,,85.8,6.8,1142.0
190,128,,,87.0,6.5,1207.0
200,130,,,86.6,7.7,1280.0
210,127,,,85.6,7.8,1357.0
220,126,,,83.0,9.2,1445.0
230,120,,,83.0,6.7,1522.0
240,128,,,85.2,5.2,1577.0
250,127,,,85.4,5.6,1633.0
260,130,,,85.6,5.6,1689.0
270,131,,,86.4,5.1,1742.0
280,130,,,87.6,3.4,1781.0
290,134,,,89.6,3.2,1813.0
300,142,,,91.4,3.3,1846.0
310,145,,,93.0,3.5,1880.0
320,148,,,95.2,3.3,1913.0
330,145,,,96.2,3.5,1947.0
340,146,,,97.2,3.8,1985.0
350,144,,,97.4,4.7,2029.0
360,140,,,97.0,5.9,2086.0
370,130,,,95.6,7.1,2152.0
380,126,,,93.8,7.8,2231.0
390,130,,,94.6,6.3,2297.0
400,132,,,96.0,5.6,2354.0
410,133,,,97.4,4.8,2403.0
420,136,,,98.6,4.7,2449.0
430,136,,,99.8,4.3,2492.0
440,130,,,100.6,4.0,2529.0
450,131,,,100.6,5.8,2582.0
460,133,,,99.4,7.0,2649.0
470,127,,,98.4,7.3,2722.0
480,126,,,97.4,7.4,2796.0
490,123,,,96.6,7.9,2874.0
500,124,,,95.6,7.1,2949.0
510,126,,,97.0,5.3,3007.0
520,125,,,98.0,5.5,3060.0
530,129,,,98.6,5.5,3116.0
540,130,,,98.8,6.0,3175.0
550,123,,,95.0,8.1,3252.0
560,119,,,92.0,3.9,3289.0
570,123,,,91.2,5.1,3340.0
580,120,,,90.8,3.7,3381.0
590,123,,,90.4,5.4,3430.0
600,121,,,89.4,5.6,3485.0
610,114,,,88.6,4.3,3531.0
620,121,,,87.4,7.1,3598.0
630,124,,,85.8,7.7,3673.0
640,119,,,84.0,8.5,3757.0
650,123,,,81.6,9.0,3846.0
660,119,,,80.0,9.0,3936.0
670,118,,,78.4,9.6,4028.0
680,123,,,74.6,9.9,4128.0
690,126,,,73.8,9.5,4225.0
700,128,,,72.4,9.7,4321.0
710,126,,,69.0,9.8,4420.0
720,121,,,66.8,9.8,4519.0
730,121,,,64.0,9.8,4617.0
740,115,,,62.6,9.9,4716.0
750,125,,,60.0,10.7,4820.0
760,126,,,58.0,10.5,4925.0
770,127,,,56.6,9.6,5024.0
780,122,,,55.2,10.3,5123.0
790,123,,,52.0,10.5,5229.0
800,124,,,50.6,10.3,5332.0
810,126,,,47.2,10.3,5435.0
820,125,,,46.0,10.2,5537.0
830,124,,,43.8,9.8,5636.0
840,128,,,42.4,9.5,5732.0
850,132,,,40.2,9.3,5826.0
860,130,,,40.0,8.7,5914.0
870,129,,,39.0,8.3,5999.0
880,132,,,38.8,8.0,6081.0
890,134,,,39.0,7.8,6160.0
900,133,,,38.0,7.8,6238.0
910,125,,,37.0,6.9,6309.0
920,121,,,36.0,5.5,6361.0
930,116,,,35.2,6.8,6426.0
940,107,,,31.6,7.6,6503.0
950,103,,,29.4,2.4,6532.0
960,107,,,25.8,8.4,6610.0
970,113,,,22.8,8.8,6698.0
980,123,,,23.4,8.0,6779.0
990,132,,,24.0,7.7,6854.0
1000,134,,,23.2,7.0,6930.0
1021,116,,,26.2,0.853,6962.0
1030,128,,,25.2,6.5,7014.0
1040,131,,,24.0,7.7,7091.0
1050,127,,,22.8,8.0,7169.0
1060,127,,,23.8,7.2,7242.0
1070,133,,,24.2,7.2,7313.0
1080,140,,,25.6,6.3,7379.0
1090,138,,,26.8,5.4,7434.0
1100,141,,,28.8,5.0,7485.0
1110,141,,,29.8,5.0,7535.0
1120,141,,,29.0,7.9,7608.0
1130,133,,,26.6,8.8,7694.0
1140,128,,,24.2,9.7,7789.0
1150,125,,,20.8,10.2,7890.0
1160,129,,,19.6,9.8,7989.0
1170,126,,,18.8,9.1,8082.0
1180,131,,,19.2,8.4,8167.0
1190,133,,,18.8,8.3,8251.0
1200,137,,,19.0,8.3,8333.0
1210,139,,,19.0,7.8,8412.0
1220,138,,,19.6,7.3,8485.0
1230,139,,,19.8,6.9,8556.0
1240,137,,,20.6,6.7,8623.0
1250,131,,,20.2,7.8,8699.0
1260,135,,,20.8,6.6,8768.0
1270,143,,,22.4,6.3,8833.0
1280,147,,,23.4,6.0,8893.0
1290,152,,,24.8,5.5,8948.0
1300,150,,,26.2,5.1,8999.0
1310,145,,,26.6,7.3,9063.0
1320,135,,,23.0,8.7,9150.0
1330,128,,,21.6,4.7,9211.0
1340,127,,,22.2,4.4,9260.0
1350,134,,,22.6,4.6,9311.0
1360,141,,,23.2,6.5,9373.0
1370,144,,,23.2,7.0,9442.0
1380,142,,,21.2,8.6,9524.0
1390,139,,,19.2,8.5,9612.0
1400,139,,,19.8,8.3,9696.0
1410,138,,,20.8,8.0,9776.0
1420,140,,,20.2,7.7,9854.0
1430,139,,,21.2,7.9,9930.0
1440,135,,,20.4,8.1,10011.0
1450,131,,,19.0,8.5,10096.0
1460,133,,,18.6,7.8,10175.0
1470,134,,,18.8,7.4,10251.0
1480,135,,,20.0,5.9,10314.0
1490,137,,,22.2,5.2,10366.0
1500,139,,,24.2,3.6,10404.0
1510,144,,,24.6,4.5,10450.0
1520,143,,,25.2,4.9,10499.0
1530,144,,,26.4,4.7,10548.0
1540,138,,,26.8,5.4,10597.0
1550,134,,,23.4,8.0,10670.0
1560,138,,,19.6,9.4,10764.0
1570,136,,,19.2,8.0,10847.0
1580,133,,,19.8,8.0,10928.0
1590,133,,,20.0,7.8,11003.0
1600,134,,,18.8,8.2,11086.0
1610,133,,,18.2,8.1,11167.0
1620,136,,,18.2,7.3,11241.0
1630,137,,,19.2,7.2,11313.0
1640,135,,,18.8,7.3,11386.0
1650,136,,,18.8,7.7,11462.0
1660,137,,,18.8,7.7,11539.0
1670,134,,,18.8,7.4,11614.0
1680,138,,,18.8,7.0,11685.0
1690,138,,,19.2,6.9,11753.0
1700,135,,,19.6,7.1,11823.0
1710,135,,,18.8,7.0,11894.0
1720,131,,,18.8,6.5,11961.0
1730,133,,,19.8,6.1,12023.0
1740,132,,,21.0,5.9,12083.0
1750,137,,,22.2,5.5,12139.0
1760,140,,,22.8,5.7,12193.0
1770,140,,,22.2,6.5,12258.0
1780,137,,,21.2,7.0,12329.0
1790,133,,,20.6,7.7,12404.0
1800,130,,,19.2,8.0,12482.0
1810,130,,,18.8,6.9,12554.0
1820,131,,,18.6,7.5,12628.0
1830,130,,,19.2,7.3,12702.0
1840,138,,,19.2,7.5,12775.0
1850,137,,,18.2,7.5,12850.0
1860,142,,,18.6,7.3,12924.0
1870,139,,,19.0,7.0,12996.0
1880,137,,,19.2,7.2,13066.0
1890,136,,,18.8,7.5,13140.0
1900,134,,,18.6,7.4,13215.0
1910,134,,,18.2,7.5,13290.0
1920,132,,,18.6,7.3,13364.0
1930,132,,,18.6,7.5,13438.0
1940,134,,,19.2,6.8,13508.0
1950,134,,,19.8,7.0,13575.0
1960,133,,,18.6,7.3,13649.0
1970,131,,,19.2,6.8,13718.0
1980,134,,,19.8,6.7,13785.0
1990,136,,,20.0,6.3,13849.0
2000,133,,,20.2,6.4,13913.0
2010,132,,,20.6,6.5,13978.0
2020,130,,,20.2,6.8,14046.0
2030,130,,,19.6,7.3,14118.0
2040,124,,,19.6,6.3,14186.0
2050,126,,,19.8,6.8,14252.0
2060,129,,,19.4,6.7,14318.0
2070,129,,,19.2,7.2,14389.0
2080,128,,,19.2,6.8,14458.0
2090,129,,,19.2,7.0,14528.0
2100,127,,,18.6,7.2,14600.0
2110,125,,,18.8,6.8,14669.0
2120,126,,,18.8,6.8,14737.0
2130,131,,,19.2,6.8,14805.0
2140,130,,,19.2,6.8,14874.0
2150,125,,,19.2,3.9,14927.0
2160,129,,,20.4,6.2,14976.0
2170,138,,,19.6,8.4,15057.0
2180,139,,,18.8,8.2,15139.0
2190,139,,,19.2,8.2,15220.0
2200,139,,,19.6,8.5,15304.0
2210,143,,,19.8,8.5,15388.0
2220,144,,,19.2,8.5,15473.0
2230,146,,,19.8,8.5,15559.0
2240,143,,,19.8,8.4,15644.0
2250,138,,,19.6,8.7,15730.0
2260,138,,,19.6,8.7,15816.0
2270,141,,,19.6,8.5,15901.0
2280,142,,,19.8,8.7,15987.0
2290,145,,,19.2,8.6,16074.0
2300,150,,,18.8,8.8,16162.0
2310,153,,,18.8,8.8,16251.0
2320,154,,,18.6,8.7,16338.0
2330,153,,,18.2,9.1,16427.0
2340,152,,,18.0,8.5,16513.0
2350,151,,,18.0,8.5,16599.0
2360,150,,,18.2,8.3,16682.0
2370,148,,,18.2,8.3,16767.0
2380,150,,,18.2,8.3,16850.0
2390,152,,,18.2,8.9,16937.0
2400,152,,,17.8,8.8,17025.0
2410,150,,,18.4,8.5,17110.0
2420,150,,,18.8,8.4,17194.0
2430,152,,,18.4,8.5,17280.0
2440,151,,,18.8,8.3,17363.0
2450,153,,,19.4,7.8,17442.0
2460,153,,,20.2,7.5,17519.0
2470,155,,,21.2,7.5,17594.0
2480,153,,,22.2,7.0,17666.0
2490,155,,,22.2,8.1,17741.0
2500,150,,,21.2,8.8,17827.0
2510,148,,,19.6,9.2,17918.0
2520,143,,,19.6,8.5,18005.0
2530,142,,,19.4,8.3,18089.0
2540,143,,,19.2,8.5,18174.0
2550,145,,,19.0,8.5,18260.0
2560,144,,,18.8,8.7,18347.0
2570,147,,,19.2,8.3,18431.0
2580,149,,,19.8,8.2,18514.0
2590,150,,,19.6,8.0,18594.0
2600,149,,,19.0,8.1,18676.0
2610,149,,,19.0,8.0,18758.0
2620,150,,,19.8,7.8,18837.0
2630,153,,,20.2,7.3,18912.0
2640,154,,,20.2,7.5,18990.0
2650,154,,,20.2,8.0,19068.0
2660,149,,,20.2,7.3,19144.0
2670,145,,,22.4,5.4,19203.0
2680,149,,,24.2,2.8,19239.0
2769,122,,,25.6,0.233,19259.8
2770,123,,,25.4,0.233,19260.0
2780,128,,,22.0,9.4,19344.0
2790,132,,,20.2,9.1,19439.0
2800,133,,,20.8,8.7,19525.0
2810,133,,,20.0,8.2,19608.0
2820,140,,,19.6,9.2,19699.0
2830,140,,,18.8,9.0,19789.0
2840,144,,,19.4,8.8,19879.0
2850,147,,,18.8,8.5,19965.0
2860,151,,,18.4,8.7,20052.0
2870,152,,,17.8,8.8,20140.0
2880,153,,,17.8,8.6,20226.0
2890,153,,,18.4,8.0,20306.0
2900,154,,,18.6,7.8,20385.0
2910,156,,,18.8,8.5,20467.0
2920,154,,,17.6,8.2,20550.0
2930,152,,,19.0,7.3,20626.0
2940,152,,,20.2,7.0,20696.0
2950,152,,,21.2,6.7,20764.0
2960,151,,,21.6,6.9,20830.0
2970,149,,,21.0,8.0,20910.0
2980,146,,,19.8,8.4,20992.0
2990,147,,,18.4,8.8,21079.0
3000,146,,,18.2,8.8,21167.0
3010,145,,,16.8,8.6,21253.0
3020,147,,,17.2,8.5,21338.0
3030,149,,,17.2,8.3,21421.0
3040,146,,,16.8,8.5,21505.0
3050,145,,,16.6,8.3,21588.0
3060,149,,,17.2,8.2,21671.0
3070,149,,,16.6,8.5,21755.0
3080,151,,,16.6,8.3,21839.0
3090,149,,,16.2,8.8,21927.0
3100,150,,,16.6,8.3,22010.0
3110,150,,,16.2,8.3,22094.0
3120,150,,,17.2,7.9,22173.0
3130,147,,,17.2,8.2,22255.0
3140,146,,,16.6,8.0,22336.0
3150,149,,,16.8,8.0,22416.0
3160,149,,,17.6,8.0,22495.0
3170,150,,,17.8,7.8,22574.0
3180,148,,,17.4,8.2,22655.0
3190,147,,,17.0,8.3,22737.0
3200,148,,,17.2,8.3,22822.0
3210,148,,,16.8,8.3,22905.0
3220,149,,,17.6,8.4,22989.0
3230,149,,,17.2,8.4,23073.0
3240,149,,,16.8,8.2,23154.0
3250,150,,,16.6,8.8,23240.0
3260,152,,,16.8,8.4,23324.0
3270,154,,,17.4,8.5,23408.0
3280,152,,,17.6,8.4,23492.0
3290,151,,,16.8,8.3,23576.0
3300,148,,,16.6,8.5,23661.0
3310,149,,,16.2,8.6,23747.0
3320,147,,,16.2,8.2,23829.0
3330,148,,,16.4,8.5,23913.0
3340,150,,,16.0,8.6,24002.0
3350,150,,,16.0,8.6,24090.0
3360,153,,,16.2,8.7,24175.0
3370,156,,,16.8,8.5,24260.0
3380,155,,,16.8,8.5,24345.0
3390,154,,,16.2,8.5,24430.0
3400,155,,,15.6,8.6,24516.0
3410,153,,,16.0,8.3,24600.0
3420,151,,,16.6,8.0,24681.0
3430,152,,,16.8,8.2,24763.0
3440,152,,,16.6,8.1,24844.0
3450,153,,,16.6,8.2,24926.0
3460,151,,,16.6,8.5,25010.0
3470,149,,,16.2,8.3,25093.0
3480,149,,,15.8,8.4,25177.0
3490,149,,,16.2,8.0,25258.0
3500,149,,,17.2,8.0,25338.0
3510,150,,,17.2,8.0,25418.0
3520,152,,,18.8,7.2,25491.0
3530,152,,,19.0,7.4,25563.0
3540,151,,,19.6,7.1,25634.0
3550,148,,,20.2,6.4,25702.0
3560,139,,,20.8,4.1,25749.0
3570,126,,,21.2,0.23,25762.3
3736,109,,,20.6,0.062,25772.5
3740,109,,,20.2,0.126,25783.5
3750,122,,,19.6,5.4,25833.0
3760,132,,,18.6,6.4,25895.0
3770,131,,,18.2,6.4,25957.0
3780,136,,,17.4,7.4,26030.0
3790,137,,,17.0,7.4,26102.0
3800,138,,,14.8,7.2,26176.0
3810,137,,,14.6,7.4,26248.0
3820,144,,,13.4,7.8,26325.0
3830,145,,,13.6,8.0,26404.0
3840,146,,,13.6,8.0,26484.0
3850,149,,,13.8,7.7,26561.5
3860,149,,,14.2,7.8,26639.0
3870,149,,,14.4,7.9,26717.5
3880,150,,,14.4,8.0,26797.0
3890,150,,,14.4,8.2,26878.0
3900,147,,,13.4,7.8,26956.0
3910,145,,,13.0,8.4,27039.0
3920,147,,,13.2,8.2,27121.0
3930,150,,,14.0,8.2,27202.0
3940,152,,,14.6,8.2,27283.0
3950,153,,,14.2,8.2,27363.0
3960,151,,,13.8,8.2,27445.0
3970,147,,,13.8,7.9,27524.5
3980,140,,,14.6,7.2,27597.0
3990,139,,,14.6,7.7,27670.5
4000,138,,,14.6,8.1,27749.5
4010,142,,,14.6,8.7,27834.5
4020,147,,,14.0,9.8,27932.0
4030,148,,,13.2,8.8,28025.0
4040,140,,,14.2,7.6,28102.0
4050,140,,,13.4,8.0,28181.0
4060,139,,,13.8,8.1,28260.5
4070,144,,,13.8,8.6,28346.0
4080,146,,,14.2,8.0,28427.0
4090,146,,,14.0,8.5,28508.5
4100,148,,,13.8,8.3,28593.5
4110,151,,,13.6,8.3,28677.5
4120,149,,,13.2,8.5,28761.5
4130,149,,,13.8,7.7,28842.5
4140,149,,,14.4,7.9,28920.5
4150,150,,,14.6,8.3,29000.5
4160,148,,,14.4,8.3,29084.5
4170,148,,,14.2,8.5,29168.5
4180,148,,,13.6,8.3,29252.5
4190,148,,,14.2,8.2,29336.0
4200,147,,,13.8,8.6,29421.0
4210,148,,,13.4,8.7,29508.5
4220,148,,,13.2,8.7,29594.5
4230,150,,,13.2,8.5,29680.5
4240,151,,,13.2,8.7,29765.5
