time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,104,,,85.3,0.0,0.0
11,113,,,84.9,5.686,58.6
20,116,,,85.8,7.078,122.3
30,123,,,89.0,3.28,165.3
41,135,,,89.6,3.98,206.9
50,134,,,89.0,4.962,246.6
60,133,,,86.0,7.18,318.4
72,131,,,85.6,7.75,418.0
80,134,,,87.5,5.05,458.4
93,131,,,88.5,3.686,511.0
102,124,,,86.8,3.54,531.1
110,120,,,83.0,8.1,600.6
120,117,,,82.4,6.7,665.4
134,124,,,83.1,5.911,748.5
140,128,,,83.0,5.88,777.9
152,130,,,80.9,7.729,862.8
160,128,,,79.7,8.3,929.2
170,110,,,79.3,7.83,1007.5
180,116,,,79.6,4.58,1045.6
195,126,,,80.1,6.827,1146.0
202,128,,,80.1,6.707,1189.6
218,129,,,79.0,6.55,1294.4
227,127,,,78.3,5.732,1339.0
235,123,,,76.9,6.059,1397.4
241,117,,,75.5,9.3,1453.2
251,104,,,76.7,2.3,1504.4
260,117,,,77.2,2.36,1521.3
273,120,,,78.3,4.233,1574.4
281,126,,,78.6,5.287,1616.7
291,131,,,79.0,6.05,1677.0
300,136,,,79.7,6.233,1733.1
315,143,,,82.9,5.19,1814.9
321,150,,,84.6,4.7,1843.1
335,157,,,88.2,4.682,1907.7
342,159,,,89.7,4.753,1940.4
354,156,,,90.8,4.033,1988.8
361,154,,,90.9,4.392,2019.9
376,152,,,90.2,5.967,2105.2
382,149,,,89.2,6.25,2144.6
390,141,,,88.2,7.22,2201.2
403,135,,,88.8,5.71,2279.4
410,132,,,89.5,5.471,2317.7
421,141,,,90.7,5.943,2382.2
439,149,,,93.3,5.508,2482.7
445,146,,,93.8,5.235,2511.7
450,141,,,93.9,0.8,2515.7
460,138,,,94.0,0.75,2523.2
471,137,,,93.8,4.95,2579.1
482,134,,,93.1,5.583,2637.5
494,138,,,91.9,7.155,2723.3
504,137,,,91.1,6.92,2792.5
510,139,,,90.6,7.333,2836.5
522,140,,,90.2,7.433,2925.7
530,140,,,90.9,6.813,2980.2
543,135,,,90.9,2.537,3028.2
551,145,,,91.8,6.667,3075.7
561,146,,,92.4,5.5,3130.7
576,145,,,87.7,6.973,3235.3
581,141,,,85.2,5.88,3264.7
592,134,,,84.7,4.483,3303.5
606,132,,,85.2,5.5,3380.5
610,126,,,85.7,4.482,3392.1
620,133,,,87.1,3.46,3419.0
631,145,,,88.0,5.94,3481.0
641,141,,,86.5,4.75,3528.5
651,137,,,84.1,3.333,3569.9
660,123,,,83.1,2.16,3595.4
670,128,,,81.7,6.1,3644.0
682,128,,,79.7,7.233,3730.8
692,130,,,77.9,7.96,3810.4
700,130,,,76.4,8.212,3876.1
711,134,,,74.5,8.055,3964.7
721,141,,,73.1,8.167,4045.6
734,141,,,70.2,8.262,4153.0
741,142,,,69.1,8.157,4208.7
754,146,,,67.5,7.638,4308.0
763,145,,,65.5,7.867,4378.8
772,144,,,63.6,7.811,4449.1
780,146,,,62.5,7.72,4510.6
792,145,,,60.6,7.392,4599.3
802,145,,,58.8,7.75,4676.8
812,143,,,57.2,7.08,4747.6
820,136,,,56.8,5.0,4789.1
830,127,,,57.6,1.417,4809.1
841,137,,,58.4,2.817,4834.3
854,141,,,61.2,3.191,4876.3
860,144,,,62.1,3.033,4894.5
872,149,,,64.5,3.225,4933.2
886,156,,,67.1,3.455,4981.0
894,158,,,68.4,3.794,5013.4
901,156,,,68.7,3.9,5039.5
911,152,,,66.4,5.65,5096.0
920,141,,,64.3,6.7,5165.0
933,133,,,58.2,8.586,5269.9
