time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,81,,0,,0.0,
10,90,,25,,0.0,
23,109,,18,,0.0,
30,112,,18,,0.0,
42,120,,18,,0.0,
50,125,,18,,0.0,
62,131,,18,,0.0,
73,131,,18,,0.0,
80,127,,17,,0.0,
90,130,,17,,0.0,
102,129,,17,,0.0,
110,130,,17,,0.0,
120,129,,18,,0.0,
130,134,,17,,0.0,
141,134,,18,,0.0,
153,132,,18,,0.0,
163,130,,18,,0.0,
170,134,,18,,0.0,
184,136,,18,,0.0,
190,137,,18,,0.0,
200,137,,18,,0.0,
210,134,,18,,0.0,
223,132,,18,,0.0,
230,134,,18,,0.0,
241,136,,18,,0.0,
252,138,,0,,0.0,
260,139,,17,,0.0,
277,134,,19,,0.0,
284,136,,18,,0.0,
294,137,,18,,0.0,
300,141,,18,,0.0,
314,141,,19,,0.0,
320,143,,19,,0.0,
330,146,,18,,0.0,
342,143,,18,,0.0,
350,144,,18,,0.0,
362,143,,18,,0.0,
370,143,,18,,0.0,
383,144,,18,,0.0,
391,144,,18,,0.0,
401,145,,17,,0.0,
413,143,,17,,0.0,
429,142,,18,,0.0,
433,141,,18,,0.0,
440,140,,18,,0.0,
451,139,,18,,0.0,
462,141,,18,,0.0,
470,140,,18,,0.0,
482,143,,18,,0.0,
490,143,,18,,0.0,
507,144,,18,,0.0,
510,143,,18,,0.0,
521,141,,18,,0.0,
530,142,,18,,0.0,
541,146,,18,,0.0,
552,147,,18,,0.0,
564,145,,19,,0.0,
575,144,,18,,0.0,
581,145,,18,,0.0,
590,145,,18,,0.0,
601,148,,18,,0.0,
610,150,,18,,0.0,
623,145,,18,,0.0,
632,146,,18,,0.0,
644,146,,18,,0.0,
650,147,,18,,0.0,
660,147,,18,,0.0,
670,148,,18,,0.0,
680,148,,22,,0.0,
693,144,,18,,0.0,
704,145,,18,,0.0,
710,146,,19,,0.0,
720,146,,18,,0.0,
733,146,,19,,0.0,
741,144,,19,,0.0,
755,145,,18,,0.0,
762,146,,19,,0.0,
772,144,,19,,0.0,
782,146,,19,,0.0,
792,144,,18,,0.0,
800,143,,19,,0.0,
813,143,,18,,0.0,
820,144,,18,,0.0,
833,142,,18,,0.0,
842,142,,18,,0.0,
852,141,,18,,0.0,
860,144,,19,,0.0,
873,146,,19,,0.0,
888,147,,19,,0.0,
892,149,,19,,0.0,
901,148,,19,,0.0,
913,148,,19,,0.0,
920,145,,19,,0.0,
932,147,,18,,0.0,
942,147,,18,,0.0,
950,148,,19,,0.0,
962,148,,19,,0.0,
976,149,,19,,0.0,
986,150,,19,,0.0,
996,152,,19,,0.0,
1001,150,,19,,0.0,
1010,150,,19,,0.0,
1020,148,,18,,0.0,
1032,149,,19,,0.0,
1043,151,,20,,0.0,
1051,150,,19,,0.0,
1064,151,,20,,0.0,
1070,152,,19,,0.0,
1084,151,,19,,0.0,
1092,150,,19,,0.0,
1104,151,,19,,0.0,
1110,152,,20,,0.0,
1120,154,,19,,0.0,
1132,156,,19,,0.0,
1140,153,,20,,0.0,
1150,151,,20,,0.0,
1160,152,,20,,0.0,
1172,153,,19,,0.0,
1180,154,,20,,0.0,
1191,156,,19,,0.0,
1202,154,,20,,0.0,
1210,148,,18,,0.0,
1220,142,,0,,0.0,
1230,141,,0,,0.0,
1240,123,,0,,0.0,
1252,123,,0,,0.0,
1261,126,,0,,0.0,
1270,108,,0,,0.0,
1281,111,,28,,0.0,
1290,120,,0,,0.0,
1302,109,,0,,0.0,
1310,109,,0,,0.0,
1321,107,,0,,0.0,
1330,116,,27,,0.0,
1342,129,,25,,0.0,
1352,135,,20,,0.0,
1363,136,,20,,0.0,
1372,138,,20,,0.0,
1381,142,,20,,0.0,
1397,145,,20,,0.0,
1402,146,,20,,0.0,
1411,148,,20,,0.0,
1421,148,,20,,0.0,
1433,148,,20,,0.0,
1440,146,,20,,0.0,
1451,148,,20,,0.0,
1465,148,,20,,0.0,
1470,148,,20,,0.0,
1482,148,,20,,0.0,
1491,148,,20,,0.0,
1511,148,,20,,0.0,
1521,147,,20,,0.0,
1530,146,,20,,0.0,
1543,148,,20,,0.0,
1558,149,,20,,0.0,
1561,149,,20,,0.0,
1570,150,,20,,0.0,
1581,147,,19,,0.0,
1592,150,,19,,0.0,
1602,152,,20,,0.0,
1610,153,,20,,0.0,
1620,152,,20,,0.0,
1630,152,,19,,0.0,
1640,148,,20,,0.0,
1653,147,,19,,0.0,
1662,145,,19,,0.0,
1671,148,,19,,0.0,
1690,153,,20,,0.0,
1702,151,,19,,0.0,
1710,148,,19,,0.0,
1720,147,,20,,0.0,
1730,149,,20,,0.0,
1740,150,,19,,0.0,
1750,150,,20,,0.0,
1760,150,,20,,0.0,
1773,148,,19,,0.0,
1785,146,,19,,0.0,
1792,145,,19,,0.0,
1804,144,,18,,0.0,
1811,144,,18,,0.0,
1820,144,,18,,0.0,
1831,144,,18,,0.0,
1846,147,,18,,0.0,
1850,147,,18,,0.0,
1862,148,,18,,0.0,
1871,146,,18,,0.0,
1881,143,,18,,0.0,
1890,146,,18,,0.0,
1903,150,,18,,0.0,
1911,149,,18,,0.0,
1923,150,,18,,0.0,
1933,151,,17,,0.0,
