time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,101,,,,0.0,
10,92,,,,0.0,
20,98,,,,0.0,
30,120,,,,0.0,
40,151,,,,0.0,
50,156,,,,0.0,
60,159,,,,0.0,
70,163,,,,0.0,
80,166,,,,0.0,
90,167,,,,0.0,
100,168,,,,0.0,
110,170,,,,0.0,
120,170,,,,0.0,
130,162,,,,0.0,
140,152,,,,0.0,
150,141,,,,0.0,
160,133,,,,0.0,
170,130,,,,0.0,
180,140,,,,0.0,
190,148,,,,0.0,
200,153,,,,0.0,
210,158,,,,0.0,
220,162,,,,0.0,
230,165,,,,0.0,
240,169,,,,0.0,
250,171,,,,0.0,
260,171,,,,0.0,
270,173,,,,0.0,
280,172,,,,0.0,
290,171,,,,0.0,
300,166,,,,0.0,
310,156,,,,0.0,
320,144,,,,0.0,
330,132,,,,0.0,
340,133,,,,0.0,
350,142,,,,0.0,
360,153,,,,0.0,
370,158,,,,0.0,
380,165,,,,0.0,
390,169,,,,0.0,
401,172,,,,0.0,
410,173,,,,0.0,
420,175,,,,0.0,
430,176,,,,0.0,
440,176,,,,0.0,
450,178,,,,0.0,
460,177,,,,0.0,
470,174,,,,0.0,
480,167,,,,0.0,
490,155,,,,0.0,
500,140,,,,0.0,
510,142,,,,0.0,
520,147,,,,0.0,
530,149,,,,0.0,
540,153,,,,0.0,
550,167,,,,0.0,
560,171,,,,0.0,
570,174,,,,0.0,
580,175,,,,0.0,
590,177,,,,0.0,
600,179,,,,0.0,
610,180,,,,0.0,
620,181,,,,0.0,
630,181,,,,0.0,
640,175,,,,0.0,
650,169,,,,0.0,
660,158,,,,0.0,
670,140,,,,0.0,
680,145,,,,0.0,
690,152,,,,0.0,
700,157,,,,0.0,
710,159,,,,0.0,
720,167,,,,0.0,
730,170,,,,0.0,
740,175,,,,0.0,
750,178,,,,0.0,
760,180,,,,0.0,
770,180,,,,0.0,
780,181,,,,0.0,
790,181,,,,0.0,
800,180,,,,0.0,
810,179,,,,0.0,
820,172,,,,0.0,
830,169,,,,0.0,
840,165,,,,0.0,
850,157,,,,0.0,
860,157,,,,0.0,
870,163,,,,0.0,
880,167,,,,0.0,
890,170,,,,0.0,
900,174,,,,0.0,
910,177,,,,0.0,
