time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,102,,,,0.0,
10,109,,,,0.0,
20,122,,,,0.0,
30,131,,,,0.0,
40,135,,,,0.0,
51,139,,,,0.0,
61,141,,,,0.0,
71,144,,,,0.0,
81,146,,,,0.0,
92,144,,,,0.0,
102,145,,,,0.0,
112,145,,,,0.0,
122,147,,,,0.0,
132,145,,,,0.0,
142,144,,,,0.0,
152,145,,,,0.0,
162,146,,,,0.0,
172,148,,,,0.0,
182,146,,,,0.0,
192,146,,,,0.0,
202,150,,,,0.0,
212,150,,,,0.0,
222,148,,,,0.0,
232,148,,,,0.0,
242,149,,,,0.0,
252,149,,,,0.0,
262,148,,,,0.0,
272,150,,,,0.0,
282,150,,,,0.0,
292,149,,,,0.0,
302,150,,,,0.0,
312,151,,,,0.0,
322,155,,,,0.0,
332,155,,,,0.0,
342,156,,,,0.0,
352,158,,,,0.0,
363,155,,,,0.0,
373,155,,,,0.0,
383,153,,,,0.0,
393,156,,,,0.0,
403,158,,,,0.0,
413,158,,,,0.0,
423,155,,,,0.0,
433,158,,,,0.0,
443,161,,,,0.0,
453,161,,,,0.0,
463,157,,,,0.0,
473,157,,,,0.0,
483,159,,,,0.0,
493,160,,,,0.0,
503,162,,,,0.0,
513,161,,,,0.0,
523,163,,,,0.0,
533,164,,,,0.0,
543,163,,,,0.0,
553,162,,,,0.0,
563,165,,,,0.0,
573,166,,,,0.0,
583,164,,,,0.0,
593,164,,,,0.0,
603,165,,,,0.0,
