time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,87,,0,22.0,0.0,1.1
10,96,,78,21.5,2.04,19.1
20,109,,79,21.5,2.3,40.1
30,110,,78,21.5,2.3,63.1
42,119,,77,22.3,2.229,91.6
53,123,,76,22.1,2.414,118.8
61,123,,78,22.2,2.629,141.2
72,128,,77,22.7,2.35,167.1
80,129,,79,22.9,2.392,186.3
96,123,,78,21.9,2.4,224.7
106,123,,78,21.2,2.46,249.3
115,123,,78,20.6,2.444,271.0
126,121,,78,19.6,2.3,296.3
136,116,,79,18.4,2.4,320.3
141,119,,78,17.5,2.567,333.7
152,117,,78,15.3,2.536,361.6
164,114,,78,13.7,2.489,390.9
176,113,,77,14.0,2.211,418.2
185,112,,78,14.6,2.206,438.3
191,116,,77,15.1,2.3,452.1
202,120,,79,15.9,2.073,474.9
211,126,,79,16.6,2.4,495.8
226,126,,79,16.7,2.26,529.7
230,128,,77,16.8,2.254,538.7
241,129,,79,17.0,2.2,562.9
251,128,,77,17.2,2.159,584.1
261,131,,78,17.1,2.24,606.5
275,128,,78,16.7,2.221,637.6
283,128,,78,16.5,2.229,655.5
291,129,,78,16.5,2.169,672.3
301,128,,78,16.3,2.139,694.0
310,126,,78,16.1,2.232,714.7
327,126,,79,16.1,2.369,755.1
336,124,,79,16.1,2.176,773.6
342,128,,78,16.2,2.193,788.0
350,128,,79,16.3,2.514,808.8
360,126,,78,16.3,2.3,831.8
370,126,,78,16.4,2.34,855.2
383,131,,79,16.4,2.6,889.0
393,129,,79,16.5,2.09,909.9
401,131,,77,16.5,2.32,928.4
410,133,,79,16.5,2.306,949.1
420,132,,79,16.6,2.22,971.3
431,129,,79,16.6,2.273,996.3
443,129,,77,16.5,2.075,1021.2
453,129,,77,16.4,2.07,1041.9
460,133,,79,16.3,2.143,1056.9
474,137,,77,16.1,2.179,1087.4
480,136,,76,16.0,2.309,1101.0
493,132,,78,16.0,2.387,1130.8
500,132,,77,16.1,2.692,1151.5
513,134,,78,16.3,2.308,1181.5
522,134,,78,16.4,2.112,1199.7
537,133,,78,16.7,2.28,1233.9
546,133,,75,16.8,2.212,1252.5
553,130,,78,16.9,2.087,1267.3
565,131,,77,17.1,2.167,1293.3
574,132,,77,17.5,2.2,1313.1
580,133,,77,17.8,2.157,1325.8
597,131,,77,18.6,2.118,1361.8
607,132,,78,19.0,2.1,1382.8
614,135,,77,19.2,2.114,1397.6
623,135,,77,19.5,2.033,1415.9
632,133,,78,19.9,2.111,1434.9
641,133,,77,20.3,2.227,1455.1
655,132,,78,20.7,2.043,1483.7
662,131,,79,20.7,2.221,1500.9
678,133,,77,20.7,2.444,1540.0
680,134,,77,20.7,2.318,1544.2
691,134,,78,20.6,2.255,1569.0
701,135,,77,20.2,2.158,1590.4
712,130,,77,19.2,2.29,1615.9
723,126,,77,17.7,2.264,1640.8
730,125,,77,16.7,2.475,1658.1
747,128,,78,17.0,2.175,1696.4
755,131,,77,17.2,2.2,1714.0
761,137,,80,17.2,2.2,1727.2
770,135,,79,17.0,2.35,1749.0
787,133,,78,16.6,2.188,1786.2
790,133,,78,16.5,2.108,1792.2
802,135,,79,16.4,2.0,1816.1
810,132,,79,16.3,2.1,1833.0
820,136,,78,16.1,2.362,1856.8
836,141,,77,16.1,2.446,1896.0
849,140,,79,16.2,2.162,1924.1
857,140,,78,16.3,2.328,1945.0
864,136,,78,16.3,2.457,1962.2
876,136,,76,16.4,2.25,1989.2
885,135,,79,16.4,2.267,2009.6
893,134,,79,16.4,2.325,2028.6
905,139,,77,16.5,2.267,2055.8
916,138,,77,16.5,2.209,2080.1
923,140,,78,16.5,2.218,2095.8
932,140,,77,16.6,2.263,2116.3
942,138,,77,16.6,2.2,2138.3
950,138,,77,16.6,2.238,2156.4
961,137,,77,16.4,2.309,2181.8
970,139,,77,16.3,2.227,2201.9
