time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,86,,,,0.0,
10,87,,,,0.0,
20,99,,,,0.0,
30,115,,,,0.0,
40,120,,,,0.0,
50,121,,,,0.0,
60,123,,,,0.0,
70,120,,,,0.0,
80,124,,,,0.0,
90,124,,,,0.0,
100,121,,,,0.0,
110,124,,,,0.0,
120,124,,,,0.0,
130,125,,,,0.0,
140,127,,,,0.0,
150,125,,,,0.0,
160,123,,,,0.0,
170,123,,,,0.0,
180,124,,,,0.0,
190,126,,,,0.0,
200,128,,,,0.0,
210,126,,,,0.0,
220,128,,,,0.0,
231,128,,,,0.0,
241,129,,,,0.0,
252,133,,,,0.0,
262,129,,,,0.0,
272,125,,,,0.0,
282,127,,,,0.0,
292,128,,,,0.0,
302,127,,,,0.0,
312,125,,,,0.0,
322,124,,,,0.0,
332,127,,,,0.0,
342,127,,,,0.0,
352,131,,,,0.0,
362,125,,,,0.0,
372,126,,,,0.0,
382,126,,,,0.0,
392,125,,,,0.0,
402,128,,,,0.0,
412,128,,,,0.0,
422,125,,,,0.0,
432,124,,,,0.0,
442,124,,,,0.0,
452,123,,,,0.0,
462,126,,,,0.0,
472,126,,,,0.0,
482,124,,,,0.0,
492,125,,,,0.0,
502,125,,,,0.0,
512,126,,,,0.0,
522,125,,,,0.0,
532,126,,,,0.0,
543,126,,,,0.0,
553,128,,,,0.0,
563,126,,,,0.0,
573,126,,,,0.0,
583,126,,,,0.0,
593,126,,,,0.0,
603,126,,,,0.0,
613,127,,,,0.0,
623,123,,,,0.0,
633,127,,,,0.0,
643,126,,,,0.0,
653,123,,,,0.0,
663,123,,,,0.0,
673,122,,,,0.0,
683,120,,,,0.0,
693,120,,,,0.0,
703,125,,,,0.0,
713,121,,,,0.0,
723,125,,,,0.0,
733,123,,,,0.0,
743,128,,,,0.0,
753,126,,,,0.0,
763,126,,,,0.0,
773,125,,,,0.0,
783,126,,,,0.0,
793,127,,,,0.0,
803,126,,,,0.0,
813,125,,,,0.0,
823,124,,,,0.0,
834,124,,,,0.0,
844,124,,,,0.0,
854,126,,,,0.0,
865,126,,,,0.0,
875,126,,,,0.0,
885,127,,,,0.0,
895,125,,,,0.0,
905,127,,,,0.0,
915,131,,,,0.0,
925,131,,,,0.0,
935,127,,,,0.0,
945,123,,,,0.0,
955,118,,,,0.0,
965,124,,,,0.0,
975,126,,,,0.0,
985,123,,,,0.0,
995,123,,,,0.0,
1005,124,,,,0.0,
1015,125,,,,0.0,
1025,125,,,,0.0,
1035,125,,,,0.0,
1045,126,,,,0.0,
