time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,96,,,11.0,0.0,0.0
10,98,,,10.6,6.0,43.0
20,97,,,10.0,3.6,78.0
30,100,,,9.4,4.3,120.0
40,109,,,9.6,3.8,162.0
50,113,,,10.6,2.8,192.0
60,112,,,12.8,2.6,220.0
90,102,,,14.6,0.502,234.8
100,105,,,15.0,3.1,265.5
110,108,,,15.4,4.4,307.0
120,110,,,13.4,6.8,368.0
130,111,,,9.8,7.0,440.0
140,114,,,10.6,6.7,504.5
150,118,,,10.8,6.2,568.0
160,120,,,11.2,5.8,626.0
170,120,,,12.6,5.4,681.0
180,116,,,14.2,5.1,731.5
190,115,,,15.4,3.4,770.0
200,118,,,16.2,4.8,815.0
210,122,,,15.6,5.0,866.0
220,124,,,15.6,5.5,921.5
230,122,,,16.2,5.0,973.0
240,124,,,16.8,4.7,1020.5
250,127,,,17.2,3.9,1067.5
260,123,,,18.2,3.9,1092.5
270,122,,,18.2,5.0,1141.0
280,124,,,17.2,5.0,1190.0
290,123,,,17.0,4.9,1236.5
300,128,,,17.2,3.0,1275.0
314,128,,,17.6,1.245,1289.4
324,123,,,17.6,2.5,1315.5
334,120,,,17.6,2.5,1333.5
344,114,,,17.6,3.3,1360.5
354,114,,,16.8,3.9,1399.5
364,114,,,16.8,4.6,1444.0
374,113,,,16.4,2.4,1476.0
384,116,,,16.8,3.8,1509.0
394,117,,,16.2,4.8,1559.0
404,113,,,15.8,4.1,1601.5
414,115,,,15.2,5.1,1651.5
424,121,,,14.6,5.5,1704.5
434,125,,,14.2,5.5,1759.5
444,124,,,14.4,5.8,1817.0
454,124,,,13.4,6.1,1877.5
464,124,,,13.2,5.4,1933.0
474,126,,,12.8,6.2,1994.0
484,126,,,12.4,6.5,2057.5
494,128,,,12.0,6.8,2124.0
504,127,,,11.0,6.9,2192.5
514,129,,,11.6,4.9,2248.5
524,128,,,14.4,3.9,2280.5
534,124,,,15.6,4.6,2325.0
544,121,,,16.2,5.7,2377.5
554,124,,,12.8,7.5,2447.5
564,128,,,11.0,6.3,2514.5
574,131,,,11.2,5.4,2572.0
584,130,,,12.6,5.2,2625.0
594,129,,,14.6,3.7,2666.5
604,130,,,14.4,5.0,2721.0
614,133,,,16.2,4.4,2767.0
624,133,,,17.2,3.3,2801.5
634,133,,,19.2,3.2,2835.0
644,133,,,21.6,2.9,2863.5
654,133,,,23.4,2.4,2888.0
664,129,,,25.2,2.2,2910.0
674,127,,,27.2,2.3,2933.5
684,133,,,29.6,2.5,2958.5
694,135,,,32.0,2.2,2980.0
704,140,,,33.6,2.7,3005.5
714,138,,,35.0,2.8,3033.0
724,136,,,35.6,4.4,3074.0
734,137,,,33.8,6.0,3128.0
744,139,,,32.8,5.6,3185.0
754,139,,,33.8,5.6,3241.0
764,140,,,35.0,4.5,3289.5
774,143,,,36.6,4.6,3333.0
784,142,,,35.6,6.3,3389.5
794,143,,,33.4,8.0,3464.0
804,142,,,26.8,9.9,3559.5
814,142,,,25.4,6.6,3636.0
824,144,,,28.8,4.1,3682.5
834,141,,,30.2,4.7,3725.5
844,142,,,30.2,4.7,3774.5
854,141,,,30.8,4.8,3823.0
864,138,,,32.2,3.9,3864.5
874,137,,,35.6,3.7,3900.5
884,131,,,39.0,3.3,3934.5
894,125,,,41.8,2.4,3961.0
904,127,,,44.0,2.5,3986.5
914,133,,,45.6,3.5,4018.5
924,137,,,46.4,3.3,4051.5
934,140,,,47.0,3.9,4088.5
944,139,,,47.0,4.8,4136.0
954,141,,,46.8,4.8,4183.0
964,139,,,46.6,5.6,4233.0
974,138,,,43.8,6.7,4297.5
984,137,,,40.2,8.0,4374.0
994,135,,,34.6,8.5,4459.5
1004,133,,,30.2,8.6,4543.0
1014,132,,,25.8,9.0,4634.0
1024,131,,,20.8,6.6,4712.0
1034,132,,,20.8,6.4,4768.0
1044,133,,,17.8,7.7,4843.5
1054,134,,,16.2,1.6,4887.0
1064,131,,,16.8,5.4,4930.0
1074,129,,,12.0,6.7,4998.5
1084,127,,,12.6,5.6,5058.0
1094,129,,,12.0,5.9,5116.5
1104,132,,,12.0,0.6,5141.0
