time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,110,,0,0.0,0.0,
10,106,,0,0.0,0.0,
26,119,,20,0.0,0.0,
35,118,,20,0.0,0.0,
40,121,,20,0.0,0.0,
50,125,,20,0.0,0.0,
63,132,,21,0.0,0.0,
72,134,,20,0.0,0.0,
82,134,,20,0.0,0.0,
90,134,,20,0.0,0.0,
103,132,,20,0.0,0.0,
115,132,,20,0.0,0.0,
122,134,,20,0.0,0.0,
132,136,,20,0.0,0.0,
142,135,,20,0.0,0.0,
157,137,,20,0.0,0.0,
160,136,,20,0.0,0.0,
171,135,,20,0.0,0.0,
185,139,,20,0.0,0.0,
193,140,,20,0.0,0.0,
201,142,,20,0.0,0.0,
210,139,,20,0.0,0.0,
223,140,,20,0.0,0.0,
235,142,,20,0.0,0.0,
241,144,,20,0.0,0.0,
253,143,,20,0.0,0.0,
260,146,,21,0.0,0.0,
271,144,,21,0.0,0.0,
282,143,,20,0.0,0.0,
290,144,,20,0.0,0.0,
300,147,,20,0.0,0.0,
310,149,,20,0.0,0.0,
324,147,,20,0.0,0.0,
331,146,,20,0.0,0.0,
340,146,,20,0.0,0.0,
351,149,,21,0.0,0.0,
370,145,,20,0.0,0.0,
382,143,,21,0.0,0.0,
390,146,,20,0.0,0.0,
401,149,,20,0.0,0.0,
410,148,,20,0.0,0.0,
420,148,,20,0.0,0.0,
431,150,,20,0.0,0.0,
444,148,,20,0.0,0.0,
451,148,,21,0.0,0.0,
463,149,,20,0.0,0.0,
472,150,,20,0.0,0.0,
483,151,,20,0.0,0.0,
498,153,,20,0.0,0.0,
501,154,,20,0.0,0.0,
510,154,,20,0.0,0.0,
521,154,,21,0.0,0.0,
532,151,,20,0.0,0.0,
541,150,,22,0.0,0.0,
552,150,,21,0.0,0.0,
560,150,,21,0.0,0.0,
572,152,,20,0.0,0.0,
596,152,,21,0.0,0.0,
600,150,,21,0.0,0.0,
610,148,,21,0.0,0.0,
623,147,,20,0.0,0.0,
630,149,,20,0.0,0.0,
647,151,,20,0.0,0.0,
657,153,,20,0.0,0.0,
663,154,,20,0.0,0.0,
672,154,,20,0.0,0.0,
680,155,,21,0.0,0.0,
692,159,,20,0.0,0.0,
708,158,,21,0.0,0.0,
711,157,,20,0.0,0.0,
722,156,,20,0.0,0.0,
732,153,,20,0.0,0.0,
743,152,,22,0.0,0.0,
750,151,,20,0.0,0.0,
768,150,,20,0.0,0.0,
776,149,,20,0.0,0.0,
785,148,,21,0.0,0.0,
792,150,,22,0.0,0.0,
801,155,,20,0.0,0.0,
812,154,,21,0.0,0.0,
821,152,,20,0.0,0.0,
830,152,,20,0.0,0.0,
844,152,,21,0.0,0.0,
851,153,,20,0.0,0.0,
860,154,,21,0.0,0.0,
870,153,,20,0.0,0.0,
880,151,,20,0.0,0.0,
892,152,,19,0.0,0.0,
901,153,,21,0.0,0.0,
913,150,,21,0.0,0.0,
924,151,,21,0.0,0.0,
933,152,,21,0.0,0.0,
941,153,,21,0.0,0.0,
951,152,,22,0.0,0.0,
961,152,,21,0.0,0.0,
970,151,,21,0.0,0.0,
985,154,,21,0.0,0.0,
990,154,,21,0.0,0.0,
1001,154,,21,0.0,0.0,
1015,152,,21,0.0,0.0,
1020,153,,19,0.0,0.0,
1030,153,,20,0.0,0.0,
1045,152,,20,0.0,0.0,
1052,154,,20,0.0,0.0,
1066,152,,20,0.0,0.0,
1071,151,,20,0.0,0.0,
1082,151,,20,0.0,0.0,
1091,152,,20,0.0,0.0,
1104,149,,21,0.0,0.0,
1110,149,,21,0.0,0.0,
1120,152,,20,0.0,0.0,
1132,154,,21,0.0,0.0,
1143,156,,20,0.0,0.0,
1152,158,,20,0.0,0.0,
1160,155,,21,0.0,0.0,
1170,153,,20,0.0,0.0,
1182,152,,20,0.0,0.0,
1192,151,,21,0.0,0.0,
1203,151,,21,0.0,0.0,
1210,149,,20,0.0,0.0,
1220,143,,0,0.0,0.0,
1230,130,,0,0.0,0.0,
1240,117,,0,0.0,0.0,
1251,121,,0,0.0,0.0,
1260,130,,0,0.0,0.0,
1270,124,,14,0.0,0.0,
1280,133,,0,0.0,0.0,
1290,125,,0,0.0,0.0,
1301,119,,0,0.0,0.0,
1312,122,,0,0.0,0.0,
1320,129,,0,0.0,0.0,
1330,127,,21,0.0,0.0,
1340,137,,21,0.0,0.0,
1351,141,,21,0.0,0.0,
1362,146,,22,0.0,0.0,
1370,149,,21,0.0,0.0,
1382,149,,21,0.0,0.0,
1390,148,,20,0.0,0.0,
1403,147,,20,0.0,0.0,
1413,150,,20,0.0,0.0,
1421,148,,20,0.0,0.0,
1430,152,,21,0.0,0.0,
1441,153,,20,0.0,0.0,
1452,155,,20,0.0,0.0,
1467,156,,20,0.0,0.0,
1474,155,,20,0.0,0.0,
1482,154,,20,0.0,0.0,
1490,155,,20,0.0,0.0,
1503,151,,20,0.0,0.0,
1510,150,,20,0.0,0.0,
1520,151,,20,0.0,0.0,
1536,155,,21,0.0,0.0,
1550,156,,20,0.0,0.0,
1562,155,,20,0.0,0.0,
1576,157,,20,0.0,0.0,
1582,156,,20,0.0,0.0,
1597,157,,20,0.0,0.0,
1602,155,,20,0.0,0.0,
1617,156,,20,0.0,0.0,
1621,156,,20,0.0,0.0,
1631,154,,20,0.0,0.0,
1642,153,,21,0.0,0.0,
1652,153,,21,0.0,0.0,
1664,151,,21,0.0,0.0,
1676,152,,20,0.0,0.0,
1686,152,,21,0.0,0.0,
1690,151,,20,0.0,0.0,
1700,153,,20,0.0,0.0,
1711,152,,20,0.0,0.0,
1721,151,,20,0.0,0.0,
1739,152,,21,0.0,0.0,
1742,153,,21,0.0,0.0,
1750,154,,21,0.0,0.0,
1765,152,,21,0.0,0.0,
1770,151,,20,0.0,0.0,
1784,149,,20,0.0,0.0,
1791,150,,20,0.0,0.0,
1800,152,,20,0.0,0.0,
1815,155,,20,0.0,0.0,
1820,154,,21,0.0,0.0,
1833,153,,21,0.0,0.0,
1840,152,,21,0.0,0.0,
1851,153,,21,0.0,0.0,
1860,152,,21,0.0,0.0,
1873,152,,20,0.0,0.0,
1882,151,,21,0.0,0.0,
1892,154,,20,0.0,0.0,
1903,155,,21,0.0,0.0,
1910,154,,20,0.0,0.0,
1921,152,,21,0.0,0.0,
1930,153,,20,0.0,0.0,
1942,151,,20,0.0,0.0,
1951,152,,21,0.0,0.0,
1961,153,,21,0.0,0.0,
1972,154,,20,0.0,0.0,
1987,153,,21,0.0,0.0,
1990,152,,21,0.0,0.0,
2000,152,,21,0.0,0.0,
2011,154,,21,0.0,0.0,
2020,154,,20,0.0,0.0,
2035,155,,21,0.0,0.0,
2040,155,,21,0.0,0.0,
2051,155,,20,0.0,0.0,
2082,155,,20,0.0,0.0,
2092,151,,20,0.0,0.0,
2102,151,,21,0.0,0.0,
2118,153,,20,0.0,0.0,
2123,153,,21,0.0,0.0,
2130,154,,21,0.0,0.0,
2140,156,,22,0.0,0.0,
2156,156,,20,0.0,0.0,
2173,155,,21,0.0,0.0,
2182,156,,20,0.0,0.0,
2194,155,,21,0.0,0.0,
2204,154,,20,0.0,0.0,
2216,155,,20,0.0,0.0,
2223,154,,21,0.0,0.0,
2231,154,,21,0.0,0.0,
2255,153,,20,0.0,0.0,
2261,154,,20,0.0,0.0,
2272,154,,20,0.0,0.0,
2289,152,,20,0.0,0.0,
2291,153,,20,0.0,0.0,
2306,153,,20,0.0,0.0,
2314,154,,20,0.0,0.0,
2332,155,,20,0.0,0.0,
2344,155,,21,0.0,0.0,
2356,155,,20,0.0,0.0,
2360,153,,20,0.0,0.0,
2371,153,,20,0.0,0.0,
2382,156,,21,0.0,0.0,
2390,156,,20,0.0,0.0,
2401,156,,21,0.0,0.0,
2417,153,,21,0.0,0.0,
2420,154,,20,0.0,0.0,
2430,154,,20,0.0,0.0,
2441,155,,21,0.0,0.0,
2452,156,,20,0.0,0.0,
2460,155,,21,0.0,0.0,
2471,154,,21,0.0,0.0,
2480,153,,20,0.0,0.0,
2491,154,,20,0.0,0.0,
2500,154,,21,0.0,0.0,
2510,154,,20,0.0,0.0,
2522,153,,20,0.0,0.0,
2534,151,,0,0.0,0.0,
2540,142,,0,0.0,0.0,
2550,134,,0,0.0,0.0,
2560,125,,0,0.0,0.0,
2570,122,,0,0.0,0.0,
2580,124,,0,0.0,0.0,
2591,128,,0,0.0,0.0,
2600,128,,0,0.0,0.0,
2615,124,,0,0.0,0.0,
2620,122,,0,0.0,0.0,
