time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,117,,,22.6,0.0,5.4
10,129,,,20.9,7.933,81.7
22,132,,,21.3,6.35,160.8
30,135,,,21.8,6.337,211.5
40,131,,,21.5,3.167,257.0
51,136,,,21.6,5.16,309.5
61,139,,,21.2,5.967,368.7
71,131,,,21.4,2.414,401.9
85,120,,,21.7,0.0,401.9
91,117,,,20.9,3.8,424.7
100,125,,,21.5,6.667,483.6
111,134,,,24.6,5.3,539.1
121,148,,,27.6,3.917,579.3
131,156,,,29.2,5.1,627.3
140,158,,,28.3,6.256,683.6
151,159,,,22.3,9.636,789.6
161,150,,,17.8,11.957,907.9
170,146,,,16.5,12.2,1017.7
181,147,,,17.0,11.327,1142.3
194,150,,,18.9,9.671,1270.0
200,154,,,21.5,7.84,1317.6
212,160,,,25.7,6.543,1399.6
220,159,,,26.6,6.621,1452.0
234,160,,,24.3,8.379,1569.3
241,159,,,22.8,9.308,1636.3
252,155,,,20.6,10.85,1755.1
261,151,,,20.8,9.967,1844.8
276,150,,,21.5,8.993,1979.7
283,149,,,21.1,8.743,2040.9
290,149,,,20.4,9.162,2106.8
301,150,,,18.9,10.113,2217.0
311,151,,,17.1,11.157,2326.9
321,151,,,18.0,10.856,2435.7
333,155,,,20.3,8.473,2540.3
342,156,,,21.2,7.822,2610.7
350,159,,,21.3,8.088,2675.4
366,159,,,23.5,9.037,2812.7
370,159,,,24.0,7.882,2837.1
385,163,,,25.8,7.087,2943.4
390,160,,,25.3,7.483,2984.4
400,157,,,24.9,8.62,3070.6
410,154,,,24.1,9.417,3164.2
421,154,,,23.9,9.514,3268.0
432,152,,,23.6,8.6,3363.2
444,151,,,21.2,9.867,3481.6
454,153,,,19.6,10.88,3590.4
462,156,,,19.4,10.488,3674.3
474,156,,,19.5,9.767,3793.7
482,160,,,22.3,7.2,3851.8
490,162,,,25.3,5.862,3898.7
502,166,,,27.9,5.173,3959.4
510,165,,,30.0,4.714,3997.3
525,166,,,33.3,3.947,4056.5
532,167,,,34.7,3.82,4082.3
544,170,,,38.2,3.383,4122.9
550,173,,,39.8,4.333,4148.9
565,174,,,42.1,4.46,4215.8
574,173,,,44.3,3.943,4252.0
588,170,,,47.4,3.429,4300.0
595,167,,,48.9,3.569,4325.8
603,166,,,50.4,3.087,4350.5
610,165,,,51.9,3.3,4375.6
623,165,,,54.4,3.762,4424.5
631,163,,,55.6,4.2,4457.9
644,163,,,57.8,4.054,4510.6
650,163,,,58.7,4.091,4536.2
663,162,,,61.0,4.388,4593.5
673,161,,,63.9,3.35,4627.0
687,166,,,67.7,3.064,4669.9
692,168,,,68.9,3.269,4686.7
700,167,,,70.9,3.454,4714.8
716,171,,,76.0,2.833,4761.0
