time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,124,,,121.6,0.0,0.0
10,122,,,121.6,2.4,15.0
20,115,,,120.8,5.5,59.0
30,113,,,118.2,6.5,124.0
40,118,,,117.4,5.0,180.0
50,118,,,118.2,5.1,227.0
60,122,,,117.6,5.0,280.0
70,129,,,118.4,4.2,322.0
80,135,,,119.0,4.2,365.0
90,138,,,120.0,3.5,402.0
100,142,,,121.2,3.3,437.0
110,145,,,123.0,2.8,467.0
120,147,,,124.0,3.3,499.0
130,149,,,124.6,3.7,535.0
140,144,,,124.6,4.5,579.0
150,143,,,124.8,4.3,623.0
160,143,,,125.4,4.0,663.0
170,142,,,126.0,4.2,705.0
180,142,,,126.6,4.5,750.0
190,139,,,126.8,5.0,797.0
200,136,,,126.0,5.5,851.0
210,134,,,125.8,5.8,909.0
220,132,,,125.8,5.3,963.0
230,135,,,125.6,5.7,1020.0
240,135,,,124.4,6.8,1085.0
250,132,,,122.6,6.7,1153.0
260,126,,,122.0,6.9,1220.0
270,122,,,119.4,8.0,1297.0
280,120,,,117.4,7.1,1372.0
290,121,,,116.6,6.9,1440.0
300,121,,,114.8,7.5,1515.0
310,122,,,113.6,6.5,1581.0
320,125,,,114.4,5.3,1637.0
330,132,,,116.0,4.3,1679.0
340,137,,,115.4,6.1,1737.0
350,138,,,115.0,5.6,1794.0
360,139,,,115.6,4.8,1844.0
370,141,,,116.0,5.0,1894.0
380,142,,,116.2,5.8,1949.0
390,137,,,113.6,7.3,2020.0
400,131,,,114.0,4.9,2074.0
410,137,,,115.2,3.8,2115.0
420,138,,,116.4,4.1,2154.0
430,144,,,117.4,3.7,2191.0
440,146,,,118.6,3.5,2225.0
450,147,,,119.4,3.5,2260.0
460,147,,,120.2,3.7,2296.0
470,148,,,121.6,3.0,2329.0
480,148,,,122.8,2.7,2358.0
490,147,,,124.6,3.1,2387.0
500,144,,,123.6,6.4,2440.0
510,133,,,119.2,9.0,2525.0
520,135,,,115.4,9.1,2617.0
530,129,,,115.0,6.5,2689.0
540,131,,,116.0,4.2,2736.0
550,131,,,117.6,3.3,2771.0
560,134,,,119.0,3.3,2805.0
570,142,,,120.6,2.5,2833.0
580,145,,,122.0,2.5,2858.0
590,153,,,123.6,2.2,2881.0
600,152,,,125.0,2.2,2903.0
610,154,,,125.8,2.3,2927.0
620,152,,,126.8,3.0,2957.0
630,146,,,127.6,3.3,2990.0
640,142,,,128.0,4.2,3030.0
650,141,,,128.0,4.9,3076.0
660,142,,,128.0,5.2,3132.0
670,144,,,129.2,4.8,3180.0
680,143,,,127.6,7.2,3247.0
690,146,,,127.0,6.8,3317.0
700,144,,,128.0,4.9,3370.0
710,143,,,128.2,5.4,3422.0
720,141,,,125.4,9.0,3501.0
730,143,,,121.6,10.4,3605.0
740,141,,,121.0,8.1,3690.0
750,145,,,120.2,7.1,3764.0
760,137,,,120.6,5.6,3823.0
770,137,,,121.2,6.0,3882.0
