time,heartrate,watts,cadence,altitude,velocity_smooth,distance
0,88,,,105.4,0.0,0.0
10,96,,,103.4,7.8,74.0
20,98,,,102.0,6.6,144.0
30,108,,,102.4,6.9,210.0
40,117,,,101.4,7.0,281.0
50,125,,,101.0,6.5,347.0
60,129,,,102.0,4.7,399.0
70,133,,,104.0,3.8,439.0
80,136,,,105.4,3.8,478.0
90,136,,,106.4,4.0,518.0
100,137,,,107.0,4.3,561.0
110,138,,,107.0,5.7,615.0
120,133,,,106.0,6.8,679.0
130,122,,,100.6,10.7,779.0
140,124,,,98.8,9.5,876.0
150,125,,,99.6,7.5,957.0
160,126,,,99.6,7.7,1030.0
170,126,,,99.2,7.2,1103.0
180,129,,,99.0,7.0,1174.0
190,129,,,99.0,7.0,1245.0
200,130,,,99.4,6.9,1315.0
210,130,,,99.4,6.8,1383.0
220,133,,,99.6,6.9,1451.0
230,139,,,99.6,6.8,1520.0
240,137,,,99.4,6.9,1589.0
250,138,,,99.6,7.0,1658.0
260,136,,,99.4,6.7,1725.0
270,136,,,99.6,6.4,1789.0
280,136,,,99.6,6.5,1853.0
290,136,,,99.4,6.3,1917.0
300,135,,,99.0,6.4,1981.0
310,134,,,98.6,7.1,2050.0
320,134,,,98.6,6.8,2120.0
330,134,,,98.6,6.7,2187.0
340,133,,,98.2,6.5,2254.0
350,135,,,98.2,6.1,2318.0
360,138,,,100.2,4.6,2364.0
370,137,,,100.0,5.7,2421.0
380,138,,,100.6,4.1,2467.0
390,139,,,103.0,3.2,2499.0
400,141,,,104.8,3.7,2534.0
410,142,,,105.6,3.2,2568.0
420,142,,,107.0,3.2,2600.0
430,142,,,108.2,3.9,2637.0
440,143,,,109.0,4.0,2677.0
450,141,,,109.4,3.8,2715.0
460,140,,,110.0,3.8,2753.0
470,138,,,111.0,3.7,2791.0
480,139,,,111.8,3.3,2826.0
490,140,,,113.6,3.2,2858.0
500,139,,,114.6,3.5,2892.0
510,142,,,116.0,3.3,2925.0
520,144,,,117.2,3.3,2958.0
530,147,,,119.0,3.2,2990.0
540,149,,,121.0,3.2,3021.0
550,150,,,122.6,2.9,3052.0
560,149,,,124.0,3.4,3085.0
570,153,,,125.0,3.7,3122.0
580,154,,,125.4,3.7,3160.0
590,154,,,126.6,3.9,3199.0
600,148,,,127.0,3.8,3237.0
610,146,,,127.2,4.7,3280.0
620,141,,,126.8,6.7,3341.0
630,136,,,123.8,9.1,3425.0
640,120,,,118.6,10.1,3524.0
650,114,,,111.0,11.2,3633.0
660,113,,,105.6,10.7,3742.0
670,117,,,102.0,10.5,3846.0
680,117,,,100.0,9.1,3941.0
690,123,,,100.2,7.6,4020.0
700,125,,,100.0,7.3,4095.0
710,133,,,100.4,6.9,4166.0
720,140,,,101.6,5.8,4225.0
730,143,,,102.4,5.9,4283.0
740,145,,,103.4,5.5,4339.0
750,145,,,104.6,5.2,4392.0
760,145,,,106.0,4.0,4433.0
770,148,,,107.6,5.2,4482.0
780,149,,,108.6,5.0,4532.0
790,145,,,109.8,4.2,4576.0
800,147,,,111.6,4.1,4615.0
810,146,,,112.6,4.4,4657.0
820,142,,,113.6,3.8,4697.0
830,142,,,115.4,3.5,4732.0
840,146,,,117.6,3.7,4769.0
850,149,,,119.6,3.7,4806.0
860,149,,,121.2,3.6,4844.0
870,150,,,123.0,2.9,4876.0
880,147,,,124.6,2.1,4894.0
890,143,,,125.8,2.9,4924.0
900,149,,,128.0,3.4,4955.0
910,152,,,129.8,4.2,4995.0
920,152,,,130.4,5.2,5046.0
930,148,,,130.0,4.5,5096.0
940,138,,,129.6,5.2,5143.0
950,134,,,129.0,7.1,5207.0
960,130,,,126.8,8.4,5289.0
970,128,,,126.0,7.1,5365.0
980,129,,,126.6,6.6,5432.0
990,128,,,127.0,6.7,5498.0
1000,132,,,127.0,6.3,5562.0
1010,133,,,128.2,6.2,5623.0
1020,137,,,128.6,5.8,5682.0
1030,136,,,130.2,3.9,5727.0
1040,140,,,132.4,3.5,5762.0
1050,142,,,134.2,3.3,5796.0
1060,142,,,135.8,3.1,5829.0
1070,145,,,137.6,3.2,5860.0
1080,149,,,139.8,3.2,5892.0
1090,153,,,142.4,3.3,5924.0
1100,158,,,144.6,3.1,5956.0
1110,160,,,146.6,3.4,5989.0
1120,159,,,147.8,3.5,6023.0
1130,158,,,149.2,3.7,6060.0
1140,157,,,150.4,3.8,6098.0
1150,155,,,151.6,4.7,6142.0
1160,151,,,151.0,5.7,6198.0
1170,146,,,152.4,3.7,6241.0
1180,150,,,156.2,3.3,6273.0
1190,159,,,160.4,3.1,6304.0
1200,161,,,162.2,3.2,6335.0
1247,140,,,163.4,0.291,6359.9
1257,133,,,163.8,3.5,6394.5
1267,138,,,164.8,3.5,6429.5
1277,141,,,165.8,3.7,6465.5
1287,138,,,167.0,3.8,6502.0
1297,137,,,166.8,6.0,6556.0
1307,134,,,166.2,5.8,6617.0
1317,134,,,168.2,3.5,6658.5
1327,138,,,170.6,2.9,6690.5
1337,144,,,172.8,3.1,6719.5
1347,150,,,174.6,3.2,6752.0
1357,154,,,176.6,3.3,6785.5
1367,157,,,177.6,3.8,6822.0
1377,156,,,178.2,5.1,6871.5
1387,150,,,177.8,5.9,6929.5
1397,143,,,177.6,6.0,6988.0
1407,139,,,178.2,5.7,7047.5
1417,138,,,179.4,5.3,7101.5
1427,139,,,179.4,7.0,7166.0
1437,135,,,175.6,9.0,7256.0
1447,128,,,172.8,11.0,7356.0
1457,128,,,168.0,9.3,7459.5
1467,132,,,172.6,4.0,7510.0
1477,143,,,176.4,4.2,7549.0
1487,149,,,175.6,8.4,7621.0
1497,145,,,172.6,7.5,7702.5
1507,146,,,175.2,5.1,7757.5
1517,148,,,177.8,4.5,7802.5
1527,152,,,180.2,4.3,7844.5
1537,152,,,180.8,6.2,7899.0
1547,152,,,177.8,9.2,7984.0
1557,148,,,177.2,8.1,8068.5
1567,142,,,173.6,11.4,8173.0
1577,137,,,166.6,10.9,8291.5
1587,133,,,168.8,6.4,8366.0
1597,132,,,172.4,4.3,8410.5
1607,138,,,173.6,5.0,8459.0
1617,140,,,175.6,4.8,8506.0
1627,142,,,176.6,5.2,8558.0
1637,136,,,176.4,5.2,8601.0
1647,135,,,175.6,6.0,8660.0
1657,137,,,176.2,6.7,8723.5
1667,138,,,175.6,8.2,8800.0
1677,135,,,173.2,8.5,8885.5
1687,137,,,175.6,5.4,8947.0
1697,142,,,178.0,4.4,8991.0
1707,145,,,179.8,5.0,9039.0
1717,149,,,180.8,5.5,9091.5
1727,150,,,181.0,5.8,9147.0
1737,149,,,181.0,6.3,9207.5
1747,145,,,181.4,5.7,9267.5
1757,145,,,183.6,4.5,9312.5
1767,148,,,186.2,4.7,9357.5
1777,150,,,187.6,5.1,9405.5
1787,151,,,188.4,5.6,9460.0
1797,152,,,188.4,6.0,9519.0
1807,150,,,188.6,6.0,9581.0
1817,148,,,189.2,6.0,9642.0
1827,144,,,190.0,6.2,9703.0
1837,142,,,191.0,5.8,9762.0
1847,146,,,191.6,6.3,9824.5
1857,146,,,192.2,6.3,9887.5
1867,143,,,191.4,7.2,9957.0
1877,142,,,190.0,7.7,10033.5
1887,142,,,189.2,7.6,10111.0
1897,141,,,189.6,6.5,10178.5
1907,142,,,191.6,4.8,10230.0
1917,143,,,193.8,4.7,10276.5
1927,149,,,194.8,5.1,10325.5
1937,153,,,195.6,5.5,10378.5
1947,148,,,195.8,6.1,10438.5
1957,144,,,194.8,7.4,10508.0
1967,139,,,192.2,9.4,10596.0
1977,133,,,182.4,13.1,10722.5
1987,131,,,179.2,10.3,10833.5
1997,130,,,181.4,7.2,10914.0
2007,129,,,182.4,7.4,10985.0
2017,130,,,180.4,8.3,11066.5
2027,134,,,179.6,8.2,11150.0
2037,135,,,180.6,6.7,11220.5
2047,138,,,182.0,6.0,11281.0
2057,139,,,182.4,5.9,11341.5
2067,139,,,182.6,6.1,11402.5
2077,142,,,183.0,6.4,11466.0
2087,142,,,182.4,7.1,11534.5
2097,137,,,181.4,9.4,11619.0
2107,135,,,177.6,8.8,11710.0
2117,135,,,178.8,7.6,11787.0
2127,134,,,178.6,8.0,11868.0
2137,133,,,178.4,7.1,11942.5
2147,136,,,179.4,6.0,12004.0
2157,139,,,180.8,6.0,12065.0
2167,142,,,181.6,5.4,12120.0
2177,142,,,182.6,6.0,12178.0
2187,145,,,182.8,7.1,12243.5
2197,145,,,180.6,8.8,12327.0
2207,139,,,179.6,8.4,12414.0
2217,138,,,180.0,7.9,12492.5
2227,138,,,179.8,7.8,12570.0
2237,137,,,180.6,6.6,12640.0
2247,138,,,181.6,6.0,12699.0
2257,139,,,182.4,5.9,12758.5
2267,143,,,183.6,5.5,12814.5
2277,146,,,184.8,5.8,12873.0
2287,146,,,185.2,5.7,12931.5
2297,145,,,186.2,5.7,12986.5
2307,143,,,186.4,6.5,13048.5
2317,141,,,186.6,6.3,13111.5
2327,139,,,185.8,7.2,13182.0
2337,141,,,185.0,7.8,13259.0
2347,143,,,184.6,7.9,13337.5
2357,139,,,185.6,6.8,13407.0
2367,136,,,183.4,11.4,13505.0
2377,132,,,175.8,11.1,13621.5
2387,128,,,174.2,11.1,13729.5
2397,131,,,171.0,10.7,13838.5
2407,128,,,168.8,10.1,13941.5
2417,130,,,167.8,9.8,14041.0
2427,134,,,168.0,9.0,14134.0
2437,134,,,169.6,7.3,14210.5
2447,135,,,169.4,7.6,14287.0
2457,134,,,169.2,7.3,14360.5
2467,136,,,169.4,7.5,14435.5
2477,134,,,168.6,7.6,14513.0
2487,134,,,169.2,7.5,14588.5
2497,136,,,169.0,7.5,14662.5
2507,138,,,170.0,7.0,14734.0
2517,138,,,170.4,7.4,14808.0
2527,136,,,168.6,7.8,14887.0
2537,136,,,168.4,7.3,14962.5
2547,137,,,168.6,6.7,15032.5
2557,139,,,170.4,5.7,15092.5
2567,143,,,173.2,4.2,15138.0
2577,149,,,176.2,4.6,15181.0
2587,151,,,176.4,7.4,15248.0
2597,150,,,173.4,9.2,15335.0
2607,146,,,170.2,10.1,15434.5
2617,138,,,167.2,9.7,15535.5
2627,132,,,167.2,8.4,15623.0
2637,132,,,168.2,7.4,15700.0
2647,132,,,168.4,7.8,15778.0
2657,135,,,168.0,7.5,15854.5
2667,138,,,168.4,7.2,15927.0
2677,139,,,168.4,6.8,15998.0
2687,138,,,169.4,7.1,16067.5
2697,137,,,168.0,8.6,16150.0
2707,136,,,167.8,6.6,16224.0
2717,138,,,169.4,6.0,16282.0
2727,140,,,170.2,6.5,16345.5
2737,140,,,170.0,7.0,16413.0
2747,138,,,169.6,7.2,16484.0
2757,139,,,170.4,6.3,16549.5
2767,138,,,170.6,7.2,16617.0
2777,134,,,169.2,7.7,16696.5
2787,135,,,169.4,6.8,16765.0
2797,135,,,170.2,6.6,16832.0
2807,135,,,170.4,8.0,16909.0
2817,135,,,169.2,7.5,16988.5
2827,138,,,170.4,6.4,17057.0
2837,140,,,171.2,6.4,17121.0
2847,142,,,172.2,6.0,17182.0
2857,142,,,173.6,5.5,17236.5
2867,145,,,175.2,5.3,17289.5
2877,151,,,177.2,4.4,17338.0
2887,152,,,178.8,5.0,17384.0
2897,151,,,178.8,6.5,17444.5
2907,148,,,176.4,9.0,17526.0
2917,144,,,170.0,12.4,17641.0
2927,138,,,159.8,14.1,17778.5
2937,121,,,153.8,13.6,17913.0
2947,126,,,146.4,14.0,18053.0
2957,128,,,138.2,14.6,18197.0
2967,133,,,128.6,15.9,18352.5
2977,141,,,120.6,14.1,18504.5
2987,145,,,122.6,10.4,18614.0
2997,142,,,121.6,9.4,18709.0
3007,136,,,120.0,10.0,18805.0
3017,133,,,118.6,9.1,18899.5
3027,131,,,119.0,8.3,18982.5
3037,130,,,117.4,8.9,19073.5
3047,130,,,117.6,7.9,19154.5
3057,132,,,118.0,7.8,19231.0
3067,131,,,116.6,9.2,19317.0
3077,123,,,112.4,9.9,19417.5
3087,116,,,113.0,2.9,19469.5
3097,121,,,112.6,6.3,19523.5
3107,122,,,112.2,6.5,19588.5
3117,126,,,112.8,5.8,19648.0
3127,129,,,114.0,5.2,19701.0
3137,133,,,115.6,4.7,19748.5
3147,135,,,116.6,4.8,19796.0
3157,137,,,117.8,4.8,19843.0
3167,137,,,119.0,5.0,19892.0
3177,137,,,120.6,5.0,19941.0
3187,141,,,121.8,4.8,19990.0
3197,141,,,123.4,4.6,20037.0
3207,142,,,124.4,4.4,20082.0
3217,143,,,125.6,4.5,20125.5
3227,144,,,126.6,4.5,20169.5
3237,141,,,127.4,4.6,20215.0
3247,139,,,127.6,5.2,20264.0
3257,138,,,128.0,5.6,20318.0
3267,133,,,127.6,6.3,20379.5
3277,128,,,126.6,7.8,20452.0
3287,127,,,124.0,7.6,20532.0
3297,128,,,125.2,5.8,20594.0
3307,129,,,126.6,5.8,20651.0
3317,130,,,127.6,5.2,20705.0
3327,137,,,129.4,4.4,20752.0
3337,145,,,132.2,4.0,20793.0
3347,150,,,133.8,5.7,20843.5
3357,151,,,132.0,7.3,20915.5
3367,150,,,133.0,4.6,20971.0
3377,149,,,135.8,3.7,21007.5
3387,152,,,138.6,3.5,21042.5
3397,156,,,141.8,3.0,21073.0
3407,157,,,144.2,3.0,21102.0
3417,158,,,146.0,3.2,21134.0
3427,159,,,148.2,3.0,21165.0
3437,160,,,150.2,3.6,21200.0
3447,159,,,151.2,4.6,21243.0
3457,154,,,149.2,8.2,21316.0
3467,143,,,143.8,11.1,21418.5
3477,127,,,133.4,13.5,21549.5
3487,126,,,126.8,12.5,21679.5
3497,122,,,123.6,12.1,21795.5
3507,117,,,114.0,14.7,21939.5
3517,117,,,107.0,13.1,22077.5
3527,126,,,106.6,10.9,22192.5
3537,129,,,107.2,9.1,22289.5
3547,136,,,110.0,6.1,22358.5
3557,137,,,112.6,4.2,22405.0
3567,137,,,115.0,3.3,22441.5
3577,141,,,117.0,3.3,22473.5
3587,145,,,118.6,3.5,22508.5
3597,146,,,119.8,3.3,22542.5
3607,148,,,122.0,3.7,22577.5
3617,148,,,121.6,8.1,22643.5
3627,143,,,114.8,11.7,22754.5
